URL,State
https://ahea.assembly.ca.gov/system/files/2025-05/background_paper_genai_in_health_care_joint_asm_health_privacy_hearing_5.28.pdf,California
https://mgaleg.maryland.gov/cmte_testimony/2025/fin/1xemGZLy9scMGuYG3fvyo0YGSzLoOo5j1.pdf,Maryland
https://www.health.ny.gov/health_care/medicaid/ebbrac/meetings/2024/docs/policy_brief_rpt.pdf,New York
https://www.peba.sc.gov/sites/default/files/hcp_materials_march2025.pdf,South Carolina
https://www.capitol.tn.gov/Bills/114/Bill/SB1261.pdf,Tennessee
https://www.tn.gov/content/dam/tn/health/documents/PH-3549.pdf,Tennessee
https://www.house.texas.gov/pdfs/committees/reports/interim/88interim/House-Select-Committee-on-Artificial-Intelligence-and-Emerging-Technologies-Interim-Report-2024.pdf,Texas
https://tsbde.texas.gov/78i8ljhbj/ADA-Use-of-AI-in-Dentistry.pdf,Texas
https://ai.utah.gov/wp-content/uploads/Best-Practices-Mental-Health-Therapists.pdf,Utah
https://mentalhealth.vermont.gov/sites/mentalhealth/files/ConfPres/Practical%20and%20Ethical%20Use%20of%20AI%20Maelisa%20McCaffrey.pdf,Vermont
https://ago.vermont.gov/sites/ago/files/2024-03/Apple%20Complaint%20--%20filed%2C%20stamped.pdf,Vermont
https://gmcboard.vermont.gov/sites/gmcb/files/Sola%20Quote.pdf,Vermont
https://lawfilesext.leg.wa.gov/biennium/2025-26/Pdf/Bills/Senate%20Bills/5395.pdf,Washington
https://wmc.wa.gov/sites/default/files/public/Newsletter/2024Spring/WMCUpdateSpring2024.pdf,Washington
https://watech.wa.gov/sites/default/files/2025-01/EO%2024-01%20Risk%20Guidance_Final.pdf,Washington
https://wmc.wa.gov/sites/default/files/public/Newsletter/2024Spring/5.Equity_Spring2024.pdf,Washington
https://lpnboard.wv.gov/executivedirector/PublishingImages/Pages/default/NCSBN%20Artificial%20Intelligence%20handout_2022DCM_avandergaag.pdf,West Virginia
https://dhhr.wv.gov/bms/BMSPUB/Documents/Quarter12024ProviderNewsletterFinal.pdf,West Virginia
https://dhhr.wv.gov/bms/Provider/EHR/Documents/CMS%20SMHP%202020.pdf,West Virginia
https://legis.wisconsin.gov/senate/28/bradley/media/5h3bvbnm/staff-brief.pdf,Wisconsin
https://www.dhs.wisconsin.gov/non-dhs/dph/heart-month-cdpp-partner-presentation-jan-2025.pdf,Wisconsin
https://www.biodiritto.org/ocmultibinary/download/4423/51767/1/de2e645d6bce65ab0e013e3208a22727/file/EPRS_STU%282022%29729512_EN.pdf,NA
https://www.fsmb.org/siteassets/advocacy/policies/incorporation-of-ai-into-practice.pdf,NA
https://www.ama-assn.org/system/files/physician-ai-sentiment-report.pdf,NA
https://www.aclu.org/sites/default/files/field_document/algo_health_white_paper_draft_final_v4.pdf,NA
https://www.ama-assn.org/system/files/ama-ai-principles.pdf,NA
https://www.chcf.org/wp-content/uploads/2024/04/ExaminingAIandHealthCare.pdf,NA
https://pdfs.semanticscholar.org/bc04/b9be191a02831f46858e7689c16cfb0ddeca.pdf,NA
https://protectpatientsnow.org/wp-content/uploads/2024/02/nejmhle2308901-1.pdf,NA
https://pathologyinnovationcc.org/s/P_nejmp2304993.pdf,NA
https://hai.stanford.edu/assets/files/2024-02/Facilitating-Responsible-Governance-Healthcare-AI.pdf,NA
https://online.yale.edu/sites/default/files/2024-10/YaleCertificateProgramInMedicalSoftwareAndMedicalAI.pdf,NA
https://healthpolicy.duke.edu/sites/default/files/2019-11/dukemargolisaienableddxss.pdf,NA
https://dho.stanford.edu/wp-content/uploads/FDA.pdf,NA
https://static1.squarespace.com/static/603ab50ab81d5532a0a4a42b/t/64ee0fca5901b07239942211/1693323210917/EPRS_STU%282022%29729512_EN.pdf,NA
https://www.cov.com/-/media/files/corporate/publications/2023/12/ai-brings-new-insurance-concerns-for-healthcare-providers.pdf,NA
https://triangle-octagon-8fxh.squarespace.com/s/R_1708961959366.pdf,NA
https://fsi9-prod.s3.us-west-1.amazonaws.com/s3fs-public/2024-02/mello_senate_testimony-ai_healthcare.pdf,NA
https://content.govdelivery.com/attachments/USFDA/2024/03/15/file_attachments/2815628/omp_aimedicalproducts_final_240313%20%281%29.pdf,NA
https://www.ahima.org/media/twjmtnq4/2024-artificial-intelligence-regulatory-resource-guide-axs.pdf,NA
https://www.ahima.org/media/b4fjlwbq/ahima-response-to-rep-bera-rfi_the-state-of-artificial-intelligence-in-health-care.pdf,NA
https://www.ahima.org/media/dp4jjue0/faq-ocr-anti-discrimination-final-rule-v2-final.pdf,NA
https://www.ahima.org/media/uzqnxgj0/2025-advocacy-agenda_final.pdf,NA
https://www.ahima.org/media/3a3axqt1/evolution_of_coding_whitepaper_agshealth_ada.pdf,NA
https://www.ahima.org/media/hxbdw0h5/ahima-cip-codes-nomination-letter-draft.pdf,NA
https://www.ahima.org/media/wnriy4bp/ahima-letter-to-congressional-leadership.pdf,NA
https://www.ahima.org/media/0dqk1sms/joint-industry-letter-cures-2_0-rfi-response.pdf,NA
https://www.ahima.org/media/hykh3n2k/2020-hiim-domains.pdf,NA
https://www.ama-assn.org/system/files/future-health-augmented-intelligence-health-care.pdf,NA
https://www.ama-assn.org/system/files/issue-brief-ai-state-advocacy-policy-priorities.pdf,NA
https://www.ama-assn.org/system/files/ai-educator-guide.pdf,NA
https://www.ama-assn.org/system/files/2019-01/augmented-intelligence-policy-report.pdf,NA
https://www.ama-assn.org/system/files/chatgpt-what-physicians-should-consider.pdf,NA
https://www.ama-assn.org/system/files/lozovatsky-insight-summit-presentation-slides.pdf,NA
https://www.ama-assn.org/system/files/i24-ipps-ed-session-ai-lightning-rounds-lozovatsky.pdf,NA
https://searchlf.ama-assn.org/letter/documentDownload?uri=/unstructured/binary/letter/LETTERS/lfscls.zip/2024-3-8-Letter-to-FSMB-Comments-Guidelines-Recommendations-on-AI-FINAL-002.pdf,NA
https://brand.amia.org/m/664b5e658f3a4a87/original/4-c-Final-AMIA-Factsheet_Responsible-AI-Integration-April-2024-1.pdf,NA
https://brand.amia.org/m/a88e9a52a3be72d/original/AMIA-Factsheet_Responsible-Use-of-AI-in-Healthcare.pdf,NA
https://brand.amia.org/m/2c9af1ce6b30ebd2/original/DDA-Finalist-2024-Sirui_Ding.pdf,NA
https://brand.amia.org/m/3416190c4ed987db/original/AMIA-DCI-AI-Policy-Brief.pdf,NA
https://brand.amia.org/m/157a583abcb20922/original/Xu-2024-election.pdf,NA
https://brand.amia.org/m/1e46ec873cb93f38/original/Resources-on-AI-Bias-Ep-30.pdf,NA
https://brand.amia.org/m/6952f38443f8661/original/Friends-of-ASTP_Senate-HELP-HHS-Budget-Hearing.pdf,NA
https://brand.amia.org/m/11e36a0494d4bc9a/original/AMIA-Public-Policy-Principles-2024-Final.pdf,NA
https://www.himss.org/sites/hde/files/media/file/2024/03/01/2023-himss-cybersecurity-survey-x.pdf,NA
https://gkc.himss.org/sites/hde/files/media/file/2024/01/31/ai-solutions-for-nurses-to-drive-efficiency-and-resilience.pdf,NA
https://legacy.himss.org/sites/hde/files/media/file/2024/03/08/2023-regulatory-history-for-cds_final_4.pdf,NA
https://legacy.himss.org/sites/hde/files/media/file/2024/04/05/himss_article_iberiancommunity.pdf,NA
https://gkc.himss.org/sites/hde/files/media/file/2024/10/02/smc-davies-award-case-study-pressure-injury-management.pdf,NA
https://keystone.himss.org/sites/hde/files/media/file/2022/12/21/dhi-white-paper.pdf,NA
https://gkc.himss.org/sites/hde/files/media/file/2023/09/27/dhage-report_2023_v6.pdf,NA
https://easterncanada.himss.org/sites/hde/files/2023-09/q2-thought-leadership-himss-on_0.pdf,NA
https://www.himss.org/sites/hde/files/handout-HA5_46.pdf,NA
https://newengland.himss.org/sites/hde/files/media/file/2023/08/11/stanford-medicine-himss-davies-2023-machine-learning-enabled-advance-care-planning-final.pdf,NA
https://canadianprairies.himss.org/sites/hde/files/media/file/2022/12/21/dhi-white-paper.pdf,NA
https://northernohio.himss.org/sites/hde/files/media/file/2022/12/01/himss_nurseinfocollaboration_wp.pdf,NA
https://greaterkansascity.himss.org/sites/hde/files/media/file/2024/07/10/sdoh_white-paper.pdf,NA
https://greaterkansascity.himss.org/sites/hde/files/driving-change-blog-series-2-x.pdf,NA
https://www.aha.org/system/files/media/file/2019/11/Market_Insights_AI_Care_Delivery.pdf,NA
https://www.aha.org/system/files/media/file/2025/01/Market_Insights_AI_Report-2025.pdf,NA
https://www.aha.org/system/files/media/file/2024/05/aha-response-to-representative-bera-on-artificial-intelligence-in-the-health-care-sector-letter-5-6-2024.pdf,NA
https://www.aha.org/system/files/media/file/2019/09/Market_Insights_AI_Workforce_2.pdf,NA
https://www.aha.org/system/files/media/file/2019/05/05072019-ms-innovation.pdf,NA
https://www.aha.org/system/files/media/file/2023/02/Health-Industry-Cybersecurity-Artificial-Intelligence-Machine-Learning-1.pdf,NA
https://www.aha.org/system/files/media/file/2019/09/Market_Insights_AI_Scenarios_0.pdf,NA
https://www.aha.org/system/files/media/file/2019/10/Market_Insights_AI-Landscape.pdf,NA
https://www.aha.org/system/files/media/file/2024/02/2024-Health-Care-Disruption-Outlook.pdf,NA
https://trustees.aha.org/system/files/media/file/2021/01/Martin_Top%2010%20Emerging%20Trends.pdf,NA
https://sponsor.aha.org/system/files/media/file/2020/01/aha-trendwatch-hospital-and-health-system-workforce-strategic-planning2_0.pdf,NA
https://pages.acr.org/rs/598-TRA-244/images/Evaluating%20AI%20Devices%20-%20Segui.pdf,NA
https://pages.acr.org/rs/598-TRA-244/images/Evalutating%20AI%20Devices%20-%20Gallas.pdf,NA
https://pages.acr.org/rs/598-TRA-244/images/Deploying%20AI%20into%20the%20Clinical%20Radiology%20Workflow%20-%20Judy.pdf,NA
https://ailab.acr.org/doc/AI-LAB%20Reference%20Architecture%20Framework.pdf,NA
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-GenAI-Developers.pdf,NA
https://www.ihi.org/sites/default/files/2024-05/Artificial-Intelligence-in-Health-Care-Implications-for-Safety.pdf,NA
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Health-Care-Systems.pdf,NA
https://www.ihi.org/sites/default/files/2024-02/IHIInnovationReport_Machine-Learning-to-Improve-Safety-in-Home-for-Adults.pdf,NA
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Regulators-Policymakers.pdf,NA
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Clinicians.pdf,NA
https://www.ihi.org/sites/default/files/IHIAchievingHospitalWidePatientFlowWhitePaper.pdf,NA
https://www.ihi.org/sites/default/files/resources/tool/Transforming-Health-Care-Through-Innovative-Nurse-Led-Care-Delivery.pdf,NA
https://www.acep.org/siteassets/uploads/uploaded-files/acep/quality/avoidable-imaging-webinars/avoidable-imaging-initiative_nov.pdf,NA
https://www.acep.org/siteassets/sites/acep/media/administration/foem_patient.pdf,NA
https://www.ruralhealth.us/getmedia/74e64bf7-f004-4daa-8a4f-d2c1cd43d1b9/09-16-20-NRHA-RHC-CAH-Conference-agenda.pdf,NA
https://www.ruralhealth.us/getmedia/b5799716-ba7a-4cf4-937d-efb2595d29c9/05-12-23-2023-AC-RHIS-agenda-FINAL.pdf,NA
https://ncvhs.hhs.gov/wp-content/uploads/2024/01/NCVHS-ICD-11-RFI-Responses-final.pdf,NA
https://aspe.hhs.gov/sites/default/files/documents/62d8a7a4d673e659b4c38086f43c7e49/PTAC-TCOC-Escan.pdf,NA
https://www.healthit.gov/sites/default/files/page/2021-09/ONC%20Training%20Data%20for%20ML_Implementation_Guide%20Project%20Overview.pdf,NA
https://www.healthit.gov/sites/default/files/onc_pghd_final_white_paper.pdf,NA
https://www.healthit.gov/sites/default/files/page/2021-01/GDHP-Benefits%20Realisation%20Sharing%20Insights.pdf,NA
https://irp.nih.gov/system/files/media/file/2025-05/nih_artificial_intelligence_symposium_2025-05-16_program_booklet_v1.pdf,NA
https://seed.nih.gov/sites/default/files/2024-04/Regulatory-Knowledge-Guide-for-In-Vitro-Diagnostics.pdf,NA
https://www.ncbi.nlm.nih.gov/books/NBK602815/pdf/Bookshelf_NBK602815.pdf,NA
https://www.ncbi.nlm.nih.gov/books/NBK606561/pdf/Bookshelf_NBK606561.pdf,NA
https://www.nist.gov/system/files/documents/2019/06/06/nist-ai-rfi-ama-001.pdf,NA
http://nvlpubs.nist.gov/nistpubs/ir/2022/NIST.IR.8433.pdf,NA
https://apcp.assembly.ca.gov/system/files/2025-04/ab-1018-bauer-kahan-apcp-analysis.pdf,California
https://www.courts.wa.gov/subsite/mjc/docs/2019/AI_Now_2018_Report.pdf,Washington
https://www.hca.wa.gov/assets/program/Director-final-topic-selection-2024.pdf,Washington
https://www.medrxiv.org/content/10.1101/2025.06.07.25329176v1.full.pdf,NA
https://pdfs.semanticscholar.org/8497/a2a1b8c1ad9726c0bfbff7880408106d61ce.pdf,NA
https://milkeninstitute.org/sites/default/files/2022-03/Landscapes%20of%20Trust_FINAL.pdf,NA
https://people.cs.vt.edu/~aislingk/papers/jesso_FRONTIERS22.pdf,NA
https://www.hbs.edu/ris/Publication%20Files/DeFreitas%20-%20Nature%20Human%20Behavior%20-%20Psychological%20Barriers%20to%20AI_b802852e-5cfb-4dca-8e68-d45af0b7d818.pdf,NA
https://healthpolicy.duke.edu/sites/default/files/2020-09/Duke%20Greenwall%20White%20Paper%20September%202020.pdf,NA
https://www.stat.cmu.edu/~rfogliat/files/msr_study.pdf,NA
https://digitalcollections.ohsu.edu/record/9957/files/Collins.Benjamin.2022.pdf,NA
https://www.nature.com/articles/s41467-024-50952-3.pdf,NA
https://bmcmedethics.biomedcentral.com/counter/pdf/10.1186/s12910-022-00842-4.pdf,NA
https://www.jneurology.com/articles/enhancing-intracranial-aneurysm-detection-with-artificial-intelligence-in-radiology.pdf,NA
https://nielsvanberkel.com/files/publications/dis2024a.pdf,NA
https://s3.ca-central-1.amazonaws.com/assets.jmir.org/assets/preprints/preprint-67485-submitted.pdf,NA
https://themedicon.com/pdf/medicalsciences/MCMS-07-222.pdf,NA
https://journalofethics.ama-assn.org/sites/journalofethics.ama-assn.org/files/2019-01/joe-1902_0.pdf,NA
https://www.ama-assn.org/system/files/i23-clrpd-reports.pdf,NA
https://www.ama-assn.org/system/files/clrpd-report-generative-ai.pdf,NA
https://www.ama-assn.org/system/files/2019-08/ai-2019-board-report.pdf,NA
https://journalofethics.ama-assn.org/sites/joedb/files/2023-07/joe-2308_0.pdf,NA
https://journalofethics.ama-assn.org/sites/journalofethics.ama-assn.org/files/2023-07/msoc2-peer-2308_0.pdf,NA
https://www.himss.org/sites/hde/files/media/file/2023/08/11/stanford-medicine-himss-davies-2023-machine-learning-enabled-advance-care-planning-final.pdf,NA
https://www.aha.org/system/files/media/file/2020/02/GEHC-Whitepaper_AutomatingRadiologyWorkflows.pdf,NA
https://aspe.hhs.gov/sites/default/files/documents/81a8cb6b6ab60c70528c229dd42ef5f6/PTAC-Specialty-Integration-RTS.pdf,NA
https://aspe.hhs.gov/sites/default/files/documents/d1a5deb42621082b510268d253037d08/PTAC-TCOC-Escan-Suppl.pdf,NA
https://aspe.hhs.gov/sites/default/files/documents/c3430d539a1463924ddb515151759d38/PTAC-Jun-11-LS2-Slides.pdf,NA
https://aspe.hhs.gov/sites/default/files/documents/22d9fef79cf262e288ccbea67622e36a/PTAC-Mar-25-SME-Slides.pdf,NA
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/5.%20Organizational%20Responsibilities%20Final.pdf,NA
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/4.%20High%20Priorities%20Final.pdf,NA
https://ecqi.healthit.gov/sites/default/files/dQMStrategicRoadmapExecSummarySlides_032022.pdf,NA
https://www.healthit.gov/sites/default/files/facas/2022-03-10-Irene_Dankwa-Mullan_Presentation_508.pdf,NA
https://repository.niddk.nih.gov/pdf/NIDDKCR_FAIR%20and%20AI-Ready%20Data%20Sharing%20Webinar_20250529.pdf,NA
https://www.ncbi.nlm.nih.gov/books/NBK595228/pdf/Bookshelf_NBK595228.pdf,NA
https://oir.nih.gov/system/files/media/file/2025-01/guidelines-conduct_research.pdf,NA
https://irp.nih.gov/system/files/media/file/2025-05/v33i3_nih-catalyst_may-june-2025_20pages_final_lowres.pdf,NA
https://www.imagwiki.nibib.nih.gov/sites/default/files/Standards_ANSI-CTA-2090_0.pdf,NA
https://digirepo.nlm.nih.gov/master/borndig/9918645975406676/9918645975406676.pdf,NA
https://seed.nih.gov/sites/default/files/2023-09/Device-Regulatory-Case-Study-1.pdf,NA
https://www.ncbi.nlm.nih.gov/books/NBK586301/pdf/Bookshelf_NBK586301.pdf,NA
https://nvlpubs.nist.gov/nistpubs/ir/2023/NIST.IR.8432.ipd.pdf,NA
https://www.cms.gov/files/document/hiig-august-2023-isc-speaker-slides.pdf,NA
https://www.cms.gov/files/document/improving-technology-empower-medicare-beneficiaries-rfi-qa-call-may-20th-2025.pdf,NA
https://www.cms.gov/files/document/hfpp-white-paper-exploring-fraud-waste-abuse-within-telehealth.pdf,NA
https://mh.alabama.gov/wp-content/uploads/2023/07/10.-DDD-Operational-Guidelines-Manual-April-10-2023.pdf,Alabama
https://bhsoac.ca.gov/wp-content/uploads/MHSOAC_FSP_Presentation_05232024.pdf,California
https://www.cdii.ca.gov/wp-content/uploads/2025/02/CalHHS_DxF-Roadmap_Main-Document.pdf,California
https://cppa.ca.gov/meetings/materials/20240522_transcript.pdf,California
https://ahca.myflorida.com/fhin/content/download/20473/file/AHCA_2021_Health_IT_Environmental_Scan_February_2022.pdf,Florida
https://dbhdd.georgia.gov/sites/dbhdd.georgia.gov/files/related_files/site_page/A%20%20Community%20Transitions%20from%20State%20Hospitals%20Manual%209-19-16.pdf,Georgia
https://medquest.hawaii.gov/content/dam/formsanddocuments/med-quest/section-1115-demonstration-renewal-for-2024/HI%20Section%201115%20Application%202.1.2024%20-%20Attachment%20I%20-%20Summary%20of%20Public%20Comments%20and%20Questions%20from%20Two%20Public%20Hearings.pdf,Hawaii
https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/illinoishitsmhpu2021final50.pdf,Illinois
https://www.in.gov/health/files/Care_Coordination_Measures_Atlas.pdf,Indiana
https://finance.ky.gov/eProcurement/PassportResponse/C.10%20Utilization%20Management.pdf,Kentucky
https://finance.ky.gov/eProcurement/MolinaResponse/I.C.10%20Utilization%20Management.pdf,Kentucky
https://finance.ky.gov/eProcurement/HumanaResponse/133_I_C_18_Provider%20Network_PROPRIETARY.pdf,Kentucky
https://finance.ky.gov/eProcurement/HumanaResponse/98_I_C_10_Utilization%20Management_PROPRIETARY.pdf,Kentucky
https://finance.ky.gov/eProcurement/PassportResponse/A%20Executive%20Summary.pdf,Kentucky
https://finance.ky.gov/eProcurement/UnitedHealthcareResponse/080.%2021.%20Pharmacy%20Benefits.pdf,Kentucky
https://finance.ky.gov/eProcurement/MolinaResponse/I.C.06%20Management%20Information%20System.pdf,Kentucky
https://mhcc.maryland.gov/mhcc/pages/apc/apc/documents/apc_milbank_2024_scorecard_rpt.pdf,Maryland
https://hscrc.maryland.gov/Documents/AHEAD/MD%20AHEAD%20Application%20FINAL%20PUBLIC%2003152024.pdf,Maryland
https://hscrc.maryland.gov/Documents/Modernization/Regional%20Partnership%20%20Docs/Baltimore%20Metropolitan%20Diabetes%20Regional%20Partnership%20Full%20Proposal.pdf,Maryland
https://hscrc.maryland.gov/Documents/March%202025%20PUBLIC%20POST-MEETING%20Materials%20-%20finalv2.pdf,Maryland
https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/updates/2024/updt_20240321.pdf,Maryland
