Category,PDF Link
Federal,https://www.healthit.gov/sites/default/files/jsr-17-task-002_aiforhealthandhealthcare12122017.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2020-02/GettingerModeratorSlidesAIPanelsforONCAnnualMeeting12720Final.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2021-02/ONC-LEAP-in-Health-IT-SEN-FY2021.pdf
Federal,https://www.healthit.gov/sites/default/files/2022-01/ONC_AI_in_Health_IT_Showcase.pdf
Federal,https://www.healthit.gov/sites/default/files/facas/2024-04-11_John_Brownstein_Presentation_508.pdf
Federal,https://www.healthit.gov/sites/default/files/facas/2024-01-18_HTI-1_Final_Rule_Overview_508.pdf
Federal,https://www.healthit.gov/sites/default/files/facas/2024-04-11_HITAC_Transcript_508.pdf
Federal,https://www.healthit.gov/sites/default/files/2024-09/Natalie%20Torentinos.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2024-11/HITAC_Annual_Report_for_FY24_508.pdf
Federal,https://www.healthit.gov/sites/default/files/2023-05/HTI%201%20DSI%20Webinar_508.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2020-03/ACatalogandReviewofPublicHealthReportingBurdenintheU.S.e.pdf
Federal,https://www.healthit.gov/sites/default/files/task_8_1_final_508.pdf
Federal,https://irp.nih.gov/system/files/media/file/2025-03/2025-hhs-ai-strategic-plan_full_508.pdf
Federal,https://digirepo.nlm.nih.gov/master/borndig/9918734183106676/9918734183106676.pdf
Federal,https://dpcpsi.nih.gov/sites/default/files/2025-04/115PM-OSC-Concept-Clearance-PRIMED-AI-Chiang-Tromberg-508.pdf
Federal,https://datascience.nih.gov/sites/default/files/NIH-STRATEGIC-PLAN-FOR-DATA-SCIENCE-2023-2028-final-draft.pdf
Federal,https://digirepo.nlm.nih.gov/master/borndig/9918662583106676/9918662583106676.pdf
Federal,https://commonfund.nih.gov/sites/default/files/PRIMED-AI/PRIMED-AI%20External-Input-Narrative-508.pdf
Federal,https://seed.nih.gov/sites/default/files/2023-09/NIA-SaMD-and-AI.pdf
Federal,https://edrn.nci.nih.gov/documents/1398/AI_Workshop_2024_Draft_Report.pdf
Federal,https://seed.nih.gov/sites/default/files/2025-03/HHS_Topics_for_Budget_WaiversREV.pdf
Federal,https://www.nlm.nih.gov/ocpl/anreports/fy1998.pdf
Federal,https://pmc.ncbi.nlm.nih.gov/articles/PMC9815490/pdf/nihms-1860115.pdf
Federal,https://datascience.nih.gov/sites/default/files/users/user516/AI-Supplement-Dr.-Alaa-Youssef-Presentation-508.pdf
Federal,https://braininitiative.nih.gov/sites/default/files/documents/brain2025_508c_2.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1270.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-5.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/gcr/2023/NIST.GCR.23-039.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ir/2015/NIST.IR.8084.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-206.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ir/2019/NIST.IR.8244.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/1500-18/NIST.SP.1500-18r2.pdf
State,https://www.cms.gov/about-cms/components/cpi/downloads/center-for-program-integrity-advanced-technology-rfi.pdf
State,https://www.cms.gov/priorities/innovation/files/x/aichallenge-pubnotice_08_13_2020.pdf
State,https://www.cms.gov/Outreach-and-Education/American-Indian-Alaska-Native/AIAN/LTSS-TA-Center/pdf/dementia-assessment-tools-in-indian-country.pdf
State,https://www.cms.gov/files/document/quality-motion-cms-national-quality-strategy.pdf
State,https://www.cms.gov/priorities/innovation/files/slides/ai-hoc-overview-webinar-slides.pdf
State,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/bp102c15.pdf
State,https://www.cms.gov/marketplace/technical-assistance-resources/aian-health-coverage-options.pdf
State,https://www.cms.gov/files/document/path-forwardhe-data-paper.pdf
State,https://www.cms.gov/files/document/hpms-memo-faq-coverage-criteria-and-utilization-management-020604pdf.pdf
State,https://www.cms.gov/files/document/cms-2023-omh-z-code-resource.pdf
State,https://www.cms.gov/files/document/macdonaldcomment02102023pdf.pdf
State,https://www.cms.gov/priorities/innovation/Files/reports/QCA-Report.pdf
State,https://www.cms.gov/research-statistics-data-and-systems/research/healthcarefinancingreview/downloads/cms1191601dl.pdf
State,https://www.cms.gov/Medicare-Medicaid-Coordination/Fraud-Prevention/FraudAbuseforProfs/Downloads/fri-orpt.pdf
State,https://www.cms.gov/CCIIO/Resources/Forms-Reports-and-Other-Resources/Downloads/women03252011a.pdf
Federal,https://www.cdc.gov/pcd/issues/2024/pdf/24_0245.pdf
Federal,https://stacks.cdc.gov/view/cdc/118088/cdc_118088_DS1.pdf
Federal,https://www.cdc.gov/health-communication/media/pdfs/2024/10/AI-for-Good_Listen-Up_S2E5_Transcript.pdf
Federal,https://www.cdc.gov/infection-control/media/pdfs/guideline-disinfection-h.pdf
Federal,https://www.cdc.gov/about/advisory-committee-director/pdf/2024.10.22_ACD-Meeting-Minutes-Final.pdf
Federal,https://www.cdc.gov/united-states-cancer-statistics/technical-notes/pdf/uscs-data-visualizations-tool-technical-notes-2016-508.pdf
Federal,https://beta.cdc.gov/global-health/media/pdfs/GDHS_Strategy2022_REV_508.pdf
Federal,https://stacks.cdc.gov/view/cdc/121086/cdc_121086_DS1.pdf
Federal,https://www.cdc.gov/tribal-health/cooperative-agreements/documents/ot18-1803/OT18-1803_Initiative-Overview.pdf
Federal,https://www.cdc.gov/aging-programs/media/pdfs/road-map/AIAN-Peoples-Roadmap-2024-508.pdf
Federal,https://stacks.cdc.gov/view/cdc/21784/cdc_21784_DS1.pdf
Federal,https://www.cdc.gov/cliac/docs/april-2024/8_Basics_of_AI_ML.pdf
Federal,https://www.cdc.gov/mmwr/volumes/65/wr/pdfs/mm6518.pdf
Federal,https://stacks.cdc.gov/view/cdc/11344/cdc_11344_DS1.pdf
Federal,https://stacks.cdc.gov/view/cdc/109828/cdc_109828_DS1.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2020/08/M-20-29.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2024/03/M-24-10-Advancing-Governance-Innovation-and-Risk-Management-for-Agency-Use-of-Artificial-Intelligence.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/02/M-25-21-Accelerating-Federal-Use-of-AI-through-Innovation-Governance-and-Public-Trust.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2023/11/AI-in-Government-Memo-draft-for-public-review.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2024/03/budget_fy2025.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/05/WH-The-MAHA-Report-Assessment.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/05/Fiscal-Year-2026-Discretionary-Budget-Request.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2018/07/M-18-22.pdf
Professional,https://www.aim-ahead.net/media/hd3fws1l/dstc-resources-pptx.pdf
Professional,https://www.aim-ahead.net/media/3cvd4x4g/pair-cohort-2-informational-webinar-shared.pdf
Professional,https://www.aim-ahead.net/media/svfjvjr5/aihes-2024-program-8-6-update.pdf
Professional,https://www.aim-ahead.net/media/5q3hmb5b/webinar-4-slide-presentation.pdf
Professional,https://www.aim-ahead.net/media/32ena1ts/intro-and-overview-of-schare-slide-deck.pdf
Professional,https://www.aim-ahead.net/media/xmqpkng4/haller-nhlbi-transcript.pdf
State,https://aitaskforce.alabama.gov/wp-content/uploads/2025/03/GenAI-TaskForce-Report_Final_20250321-002.pdf
State,https://medicaid.alabama.gov/documents/2.0_Newsroom/2.4_Procurement/2.4_Active_Procurements/2.4_PL27_AMMP_Acronyms_Glossary-1-4-24.pdf
State,https://medicaid.alabama.gov/documents/7.0_Providers/7.6_Manuals/7.8_PES_Manual_2-12-25.pdf
State,https://agi.alabama.gov/hemp/wp-content/uploads/sites/11/2022/03/Medical-Cannabis-Act-2021-450.pdf
State,https://medicaid.alabama.gov/documents/6.0_LTC_Waivers/6.1_HCBS_Waivers/6.1.2_Elderly_Disabled_Waiver/6.1.2_Elderly_and_Disabled_Waiver_Application_Updated_10-1-22.pdf
State,http://shpda.alabama.gov/Announcements/certificateofneed/chow/FY2024/CO2024-042%20Alabama%20Digestive%20Health%20Endoscopy%20Center%20073-U3710%20-%20CHOW%20app%208.30.2024.pdf
State,https://medicaid.alabama.gov/content/Gated/7.6.1G_Archived_Manuals/7.6.1.G_PM_October_2021_Bookmarked.pdf
State,https://doc.alabama.gov/docs/AdminRegs/AR410.pdf
State,https://doc.alabama.gov/docs/adminregs/ar220.pdf
State,https://frf.alabama.gov/pdf/ARPA%20Report%207.18.2024.pdf
State,https://budget.alabama.gov/wp-content/uploads/2024/02/State-of-Alabama-Budget-Report-2025-FINAL-v2.pdf
State,https://forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1997_Spring.pdf
State,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1995_Fall.pdf
State,http://shpda.alabama.gov/Announcements/certificateofneed/EQR/FY2025/EQR2025-004%20Mobile%20Infirmary%20Medical%20Center%20-%20Equip%20Replacement%2011.21.2024.pdf
State,https://health.alaska.gov/media/fifjoeos/ak-long-term-medicaid-forecast-fy2024-fy2044.pdf
State,http://amhslearningportal.alaska.gov/p2/wp-content/uploads/IR_nvic-01-14-medcerts.pdf
State,https://health.alaska.gov/media/qgvp5izy/fy23_annualreport.pdf
State,https://health.alaska.gov/HIT/Documents/AK_SMHP_Update_V1.0.pdf
State,https://health.alaska.gov/media/hrndd5st/2021_hfdr_annualreport.pdf
State,https://www.adfg.alaska.gov/static/home/news/pressreleases/pdfs/isa_proceedings.pdf
State,https://dps.alaska.gov/AST/PIO/CompleteOPM_Redacted.pdf
State,https://health.alaska.gov/media/ya5hhm30/long-term-forecast-of-medicaid-enrollment-and-spending-in-alaska-fy2025fy2045.pdf
State,https://health.alaska.gov/media/muug2v1o/2023-alaskascorecard.pdf
State,https://health.alaska.gov/media/wqql4fhp/drugoverdosemortalityupdate_2023.pdf
State,https://epi.alaska.gov/bulletins/docs/rr2023_02.pdf
State,https://epi.alaska.gov/bulletins/docs/rr2018_03.pdf
State,https://dggs.alaska.gov/webpubs/dggs/po/text/po2019_004.pdf
State,https://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/1.45_00.pdf
State,https://www.adfg.alaska.gov/techpap/tp067.pdf
State,https://des.az.gov/sites/default/files/media/Complete_AdSS_Medical_Policy_Manual.pdf
State,https://des.az.gov/sites/default/files/media/4-24-2024-Tribal-Forum-DDD-Presentation.pdf
State,https://des.az.gov/sites/default/files/media/DDD-2-28-2024-TIF-presentation.pdf
State,https://difi.az.gov/sites/default/files/Arizona%20Mental%20Health%20Parity%20Annual%20Report%202024.pdf
State,https://des.az.gov/sites/default/files/dl/DDD-0465A.pdf
State,https://aacihc.az.gov/sites/default/files/2023-11/AIH-AHEC%20Strategic%20Plan%20-%20%20Final%20%28short%29-2.pdf
State,https://difi.az.gov/sites/default/files/report-to-congress-2024.pdf
State,https://des.az.gov/sites/default/files/Complete_Division_Medical_Policy_Manual.pdf
State,https://agriculture.az.gov/sites/default/files/documents/FY%202007-08%20Annual%20Report%20-%20AZ%20Dept%20of%20Ag_0.pdf
State,https://dcs.az.gov/sites/default/files/DCS-Reports/ADCS_Next%20Event%20Study_June%202023.pdf
State,https://www.sos.arkansas.gov/uploads/rulesRegs/Arkansas%20Register/2008/mar_apr_2008/007.04.07--002.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/ARHOME-Cost-Sharing-SPA-21-0010-Section-I-3-21-Proposed-Rule.pdf
State,https://healthy.arkansas.gov/wp-content/uploads/Amendment_98_Sections_1-8.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/3.1-AttachA-12-HomeHlth.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/2020-Child-Care-centers.pdf
State,https://www.discover.arkansas.gov/_docs/Publications/Projected-Employment-Opportunities-List1/Projected-Employment-Opportunities-List.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/PALCO-Inc-REDACTED.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/710-25-016-Customer-Service-Center-RFI.pdf
State,https://www.sos.arkansas.gov/uploads/rulesRegs/Arkansas%20Register/2006/nov_dec_2006/016.24.06-007.pdf
State,https://www.dfa.arkansas.gov/wp-content/uploads/2018TaxabilityMatrix.pdf
State,https://oag.ca.gov/system/files/attachments/press-docs/Final%20Legal%20Advisory%20-%20Application%20of%20Existing%20CA%20Laws%20to%20Artificial%20Intelligence%20in%20Healthcare.pdf
State,https://oag.ca.gov/system/files/attachments/press-docs/Legal%20Advisory%20-%20Application%20of%20Existing%20CA%20Laws%20to%20Artificial%20Intelligence.pdf
State,https://www.insurance.ca.gov/0250-insurers/0500-legal-info/0200-regulations/HealthGuidance/upload/SB-1120-1-Guidance-Use-of-Artificial-Intelligence-Algorithms-and-Other-Software-Tools-in-Utilization-Management.pdf
State,https://oag.ca.gov/system/files/attachments/press-docs/FINAL-%20Letter%20to%20Secretary%20Xavier%20Becerra%20and%20Dr.%20Tripathi%206-20-2023.pdf
State,https://apcp.assembly.ca.gov/system/files/2025-04/ab-489-bonta-apcp-analysis_0.pdf
State,https://apcp.assembly.ca.gov/system/files/2024-04/ab-3030-calderon-apcp-analysis.pdf
State,https://sjud.senate.ca.gov/system/files/2025-04/sb-503-weber-pierson-sjud-analysis.pdf
State,https://apcp.assembly.ca.gov/system/files/2025-05/background-paper-genai-in-health-care-joint-asm-health-privacy-hearing-5.28.pdf
State,https://cdt.ca.gov/wp-content/uploads/2025/01/SIMM-5305-F-GenAI-Risk-Assessment-2025_0131-final.pdf
State,https://information.auditor.ca.gov/pdfs/reports/2022-102.pdf
State,https://ahea.assembly.ca.gov/system/files/2025-05/background_paper_genai_in_health_care_joint_asm_health_privacy_hearing_5.28.pdf
State,https://bhsoac.ca.gov/sites/default/files/documents/2018-11/Policy%20Brief_Emerging%20best%20practices%20in%20suicide%20prevention_10.17.2018.pdf
State,https://cannabis.ca.gov/wp-content/uploads/sites/2/2024/11/20241121_comment_debby.pdf
State,https://emsa.ca.gov/wp-content/uploads/sites/71/2017/07/Santa_Barbara_Ondansetron_Zofran-Final_Report.pdf
State,"https://www.cga.ct.gov/gl/tfs/20230720_Task%20Force%20to%20study%20A.I.,%20and%20develop%20an%20A.I.%20bill%20of%20rights/20240201/CT%20AI%20Working%20Group%20Report.pdf"
State,https://portal.ct.gov/-/media/OHS/Health-IT-Advisory-Council/Presentations/Report-on-Medication-Reconciliation-Hackathon_10_June_19_v1_0-FINAL.pdf
State,https://portal.ct.gov/-/media/sde/board/position_statement_cell_phone_use.pdf
State,https://www.cga.ct.gov/2025/ba/pdf/2025SB-00002-R000603-BA.pdf
State,https://portal.ct.gov/das/-/media/das/ctedtech/publications/2025/2025-USED-OET-Archive/2024-kohs-report.pdf
State,https://portal.ct.gov/-/media/opm/fin-cfo/the-state-of-connecticut-information-and-telecommunications-strategic-plan-fy25---part-i.pdf
State,https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/dphacc2007.pdf
State,https://dhr.delaware.gov/benefits/sebc/documents/sub-comm-2020/0109-cerner-presentation.pdf
State,https://lmi.delaware.gov/_images/publications/Career-Compass-History/Delaware-Career-Compass-2021-2022.pdf
State,https://dhss.delaware.gov/wp-content/uploads/sites/4/dhcc/pdf/dimer50annrpt_2020.pdf
State,https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/2009ruralmentalhealthassessment.pdf
State,https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/demsocreport2017.pdf
State,https://www.dhss.delaware.gov/dss/files/form100e.pdf
State,https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/dphacc2008.pdf
State,https://dvcc.delaware.gov/wp-content/uploads/sites/87/2021/03/2021_DVCC_DV_Manual_for_HCPs_FINAL_03.09.2021.pdf
Professional,https://ahca.myflorida.com/content/download/22410/file/FL_2021-2022_EQR-TR_Report.pdf
Professional,https://ahca.myflorida.com/medicaid/statewide_mc/pdf/mma/SMMC_Snapshot.pdf
Professional,https://ahca.myflorida.com/content/download/7238/file/Ambulatory_Surgical_Center_ST_M.pdf
Professional,https://ahca.myflorida.com/content/download/24675/file/MED180%20D50%20MMA%20Summative%20Report%20FINAL.pdf
Professional,https://ahca.myflorida.com/Medicaid/pdffiles/provider_alerts/2020_03/Medicaid_Telemedicine_Guidance_20200318.pdf
Professional,https://ahca.myflorida.com/content/download/10499/file/SCHIP_MeetingPacket061621.pdf
Professional,https://ahca.myflorida.com/content/download/25735/file/2023-24%20Annual%20Fraud%20and%20Abuse%20Final%2001%2017%202025.pdf
Professional,"https://ahca.myflorida.com/content/download/24421/file/The%20Joseph%20L.%20Morse%20Health%20Center,%20Inc.%20-%20Redacted.pdf"
Professional,https://ahca.myflorida.com/content/download/22276/file/ClaimsDataSubmissionGuideFinal041918.pdf
Professional,https://ahca.myflorida.com/content/download/20154/file/Florida_Woman_Care_and_Lucina_Analytics-Medicaid_RFI_014-2122_Response.pdf
State,https://dph.georgia.gov/sites/dph.georgia.gov/files/EnvHealth/Food/DesignManual/DesignManual.pdf
State,https://dch.georgia.gov/sites/dch.georgia.gov/files/PHCP-InitialLicensurePacket-3-21-16.pdf
State,https://dfcs.georgia.gov/sites/dfcs.georgia.gov/files/related_files/site_page/Form%20508%20%28Rev%20%20%2007%20%2014%29%20%207.18.14.pdf
State,https://www.mmis.georgia.gov/portal/Portals/0/StaticContent/Public/ALL/NOTICES/New%20Biller-Web%20Portal%20Navigation%202023%20Webinar%20PresentationFINALFINAL%2020230112173143.pdf
State,https://dch.georgia.gov/sites/dch.georgia.gov/files/ADC-InitialLicensurePacket-1-15-15_0.pdf
State,https://health.hawaii.gov/dcab/files/2018/07/Kauai-2018.pdf
State,https://health.hawaii.gov/dcab/files/2019/07/Travler-Tips-Maui-and-Molokai-2019-07-web.pdf
State,https://health.hawaii.gov/dcab/files/2017/06/Maui-8x11.pdf
State,https://boe.hawaii.gov/wp-content/uploads/20250515_GBM_committeereportonnominationsforcommissioner.pdf
State,https://budget.hawaii.gov/wp-content/uploads/2021/12/19.-Department-of-Health-FY-23-SUPP.Mn5_.pdf
State,https://health.hawaii.gov/dcab/files/2018/07/Oahu-2018.pdf
State,https://labor.hawaii.gov/hiosh/files/2022/01/Preventing-Needlestick-Injuries-in-Health-Care-Settings.pdf
State,https://health.hawaii.gov/dcab/files/2013/01/2012-DCABtravel-Maui-brochure.pdf
State,https://health.hawaii.gov/dcab/files/2013/01/2012-DCABtravel-Kauai-brochure.pdf
State,https://health.hawaii.gov/dcab/files/2014/11/2014-DCABtravel-Oahu.pdf
State,https://dlnr.hawaii.gov/hisc/files/2020/01/HIBP-Report-Jan-2020.pdf
State,https://hdoa.hawaii.gov/ai/files/2017/06/LM-22-2-2.pdf
State,https://luc.hawaii.gov/wp-content/uploads/2019/08/A19-809-Working-Miki-Basin-C-00137622.pdf
State,https://puc.hawaii.gov/wp-content/uploads/2022/01/PUC-Annual-Report-FY21.pdf
State,https://lrb.hawaii.gov/wp-content/uploads/2007_ASurveyOfAdultProtectiveServicesAndElderAbuseInHawaiiAndNationwide.pdf
State,https://legislature.idaho.gov/wp-content/uploads/sessioninfo/2024/interim/241115_aiwg_03_HERRING_Presentation%20to%20Idaho%20AI%20WG.pdf
State,https://dopl.idaho.gov/wp-content/uploads/2025/06/2025-June-BOM-newsletter.pdf
State,https://isc.idaho.gov/files/Approved_DVEval_Assessment_Tools_7-1-2018.pdf
State,https://veterans.idaho.gov/wp-content/uploads/2024/05/2024-MAY-Bulletin.pdf
State,https://www.sde.idaho.gov/communications/files/news-releases/06-25-2024-Artificial-Intelligence-in-Idaho-Classrooms-Friend-or-Foe.pdf
State,https://aging.idaho.gov/wp-content/uploads/2024/03/ready-gov_caregivers-preparedness-guide.pdf
State,https://legislature.idaho.gov/wp-content/uploads/sessioninfo/2023/interim/230809_mctf_Article_Sara%20Hansard_Cigna%20Patient%20Calims%20Denials.pdf
State,https://doi.idaho.gov/wp-content/uploads/Health/2026-Idaho-ACA-HBP-and-QDP-Standards-3-12-25.pdf
State,https://itd.idaho.gov/wp-content/uploads/2016/06/cdl_manual.pdf
State,https://adminrules.idaho.gov/rules/current/16/160227.pdf
State,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/49632-2022/49632-20222-202210-28-IDWR-Appellants-Combined-Reply-Cross-Response-Brief.pdf
State,https://boardofed.idaho.gov/wp-content/uploads/2024/05/UI-8-Combined-Full-Proposal-and-Budget.pdf
State,https://idfpr.illinois.gov/content/dam/soi/en/web/idfpr/forms/dpr/medical-minute-summer-2024.pdf
State,https://dph.illinois.gov/content/dam/soi/en/web/idph/publications/idph/lep-task-force-report.pdf
State,https://dph.illinois.gov/content/dam/soi/en/web/idph/publications/idph/topics-and-services/provider-partner-resources/healthy-illinois/2028/state-health-improvement-plan_2028.pdf
State,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/2024-gen-ai-task-force-report.pdf
State,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/20241220-gen-ai-task-force-report.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/dmefeeschedule2016.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/06162021practitionerhdbkpolicyapnasrenderingchangesfinal.pdf
State,https://idoc.illinois.gov/content/dam/soi/en/web/idoc/aboutus/advisoryboard/documents/Sept-26-2023-sma14-4884.pdf
State,https://dph.illinois.gov/content/dam/soi/en/web/idph/files/publications/20200207-il-vfc-provider-manual.pdf
State,https://cms.illinois.gov/content/dam/soi/en/web/cms/benefits/stateemployee/documents/fy2025/sbc/SBC_IL6800_263995_0086_State%20of%20Illinois-BCO_PPO_07-01-2024%20to%2006-30-2025_2021-07-01_v1.pdf
State,https://iemaohs.illinois.gov/content/dam/soi/en/web/iemaohs/preparedness/documents/ieop/ieop-base-plan.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/genetherapyvcommoncare.pdf
State,https://hfsrb.illinois.gov/content/dam/soi/en/web/hfsrb/projects/projectdocuments/2016/16-037/2017-02-10-16-037-foxpoint-additional-information-02-10-2017-received-by-email.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/2008_perinatal_report.pdf
State,https://hfsrb.illinois.gov/content/dam/soi/en/web/hfsrb/projects/olderapplicationdocuments/2010/2011-04-20-10-078-emailed-requested-information.pdf
State,https://www.in.gov/pla/files/HME_Inspection_Questions.pdf
State,https://www.in.gov/health/safesleep/files/SLC-T.Populations-of-Special-Consideration!!.pdf
State,https://www.in.gov/health/files/LTC_Data_Collection_Tool_and_Instructions.pdf
State,https://www.in.gov/health/files/INTERACT_Stop_and_Watch_Early_Warning_Tool.pdf
State,https://www.in.gov/dhs/files/Checklist_of_Emergency_Vehicle_Equipment.pdf
State,https://www.in.gov/health/hiv-std-viral-hepatitis/files/Game-Guide-Quality.pdf
State,https://www.in.gov/health/files/Hospital_Data_Collection_Tool_and_Instructions.pdf
State,https://www.in.gov/health/files/HWFC-03.19.25.pdf
State,https://www.in.gov/idoi/files/2024-Final-Letter-Issuers.pdf
State,https://www.in.gov/health/files/410_IAC_15-1.pdf
State,https://www.legis.iowa.gov/docs/ico/chapter/423.pdf
State,https://www.legis.iowa.gov/docs/iac/chapter/481.31.pdf
State,https://www.legis.iowa.gov/docs/ACO/chapter/567.69.pdf
State,https://publications.iowa.gov/7409/1/truckguide.pdf
State,https://publications.iowa.gov/47432/1/Client%20Services%20Manual%202023_final_digital.pdf
State,https://www.legis.iowa.gov/docs/ico/chapter/562a.pdf
State,https://publications.iowa.gov/14540/1/2013NewsletterFINAL.pdf
State,https://publications.iowa.gov/41480/1/Iowa%20Official%20Register%201987-1988.pdf
State,https://publications.iowa.gov/26462/1/TIS-10.pdf
State,https://budget.kansas.gov/wp-content/uploads/715-Wichita-State-University-FY-2025.pdf
State,https://ksbn.kansas.gov/wp-content/uploads/2025/05/Education-Committee-June-2025.pdf
State,https://ksbn.kansas.gov/wp-content/uploads/2023/11/Kansas-12_23-WEB.pdf
State,https://ksbn.kansas.gov/wp-content/uploads/Education/Scenario/SimScenario1.pdf
State,https://www.kcc.kansas.gov/trans/safety_procedures.pdf
State,https://www.kansas.gov/ethics/CFAScanned/StWide/2014ElecCycle/201401/SW01PD_201401.pdf
State,https://www.kansas.gov/ethics/CFAScanned/CentralComm/2022ElecCycle/202207/CC_JO_D_202207.pdf
State,https://kcc.kansas.gov/images/PDFs/pi/telephone_billing.pdf
State,https://kansas.gov/ethics/CFAScanned/CentralComm/2024ElecCycle/202410/CC_JO_D_202410.pdf
State,https://kansas.gov/ethics/CFAScanned/CentralComm/2024ElecCycle/202401/CC_JO_D_202401.pdf
State,https://apps.legislature.ky.gov/CommitteeDocuments/383/31018/11%2013%202024%20AI%20Task%20Force%20Findings%20and%20Recommendations%20Memo.pdf
State,https://apps.legislature.ky.gov/CommitteeDocuments/28/30685/UofL%20AI%20report.pdf
