URL,AI Applications,Similarity Scores
https://gkc.himss.org/sites/hde/files/media/file/2024/01/31/ai-solutions-for-nurses-to-drive-efficiency-and-resilience.pdf,"['Operational and Administrative Automation', 'Education and Training AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Predictive Analytics', 'Research and Clinical Trial AI', 'Patient-facing AI', 'Public Health AI', 'Robotics and Surgical AI']","{'Operational and Administrative Automation': 0.6430659324196547, 'Education and Training AI': 0.6261452427517947, 'Clinical Decision Support': 0.66361781488389, 'Clinical Documentation AI': 0.630724889851772, 'Medical Imaging AI': 0.6116277312265784, 'Predictive Analytics': 0.6106989620693707, 'Research and Clinical Trial AI': 0.6211587695407357, 'Patient-facing AI': 0.6425984712043936, 'Public Health AI': 0.6292152361475095, 'Robotics and Surgical AI': 0.6452628857142224}"
https://legacy.himss.org/sites/hde/files/media/file/2024/03/08/2023-regulatory-history-for-cds_final_4.pdf,"['Clinical Decision Support', 'Medical Imaging AI']","{'Clinical Decision Support': 0.6520286752567198, 'Medical Imaging AI': 0.6176522489277714}"
https://legacy.himss.org/sites/hde/files/media/file/2024/04/05/himss_article_iberiancommunity.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Education and Training AI', 'Public Health AI', 'Clinical Decision Support', 'Patient-facing AI', 'Research and Clinical Trial AI']","{'Clinical Documentation AI': 0.6527026283202616, 'Operational and Administrative Automation': 0.630084889224721, 'Education and Training AI': 0.6254529194567561, 'Public Health AI': 0.6069608981081902, 'Clinical Decision Support': 0.6775423784099484, 'Patient-facing AI': 0.6070383019903429, 'Research and Clinical Trial AI': 0.6273307817640232}"
https://gkc.himss.org/sites/hde/files/media/file/2024/10/02/smc-davies-award-case-study-pressure-injury-management.pdf,[],{}
https://keystone.himss.org/sites/hde/files/media/file/2022/12/21/dhi-white-paper.pdf,"['Public Health AI', 'Predictive Analytics', 'Patient-facing AI']","{'Public Health AI': 0.6113578895695605, 'Predictive Analytics': 0.6064284500650599, 'Patient-facing AI': 0.6217002233877716}"
https://gkc.himss.org/sites/hde/files/media/file/2023/09/27/dhage-report_2023_v6.pdf,['Public Health AI'],{'Public Health AI': 0.6155581096607916}
https://easterncanada.himss.org/sites/hde/files/2023-09/q2-thought-leadership-himss-on_0.pdf,"['Research and Clinical Trial AI', 'Clinical Documentation AI']","{'Research and Clinical Trial AI': 0.6134843613978695, 'Clinical Documentation AI': 0.6327276906812275}"
https://www.himss.org/sites/hde/files/handout-HA5_46.pdf,[],{}
https://newengland.himss.org/sites/hde/files/media/file/2023/08/11/stanford-medicine-himss-davies-2023-machine-learning-enabled-advance-care-planning-final.pdf,[],{}
https://canadianprairies.himss.org/sites/hde/files/media/file/2022/12/21/dhi-white-paper.pdf,"['Public Health AI', 'Predictive Analytics', 'Patient-facing AI']","{'Public Health AI': 0.6113578895695605, 'Predictive Analytics': 0.6064284500650599, 'Patient-facing AI': 0.6217002233877716}"
https://northernohio.himss.org/sites/hde/files/media/file/2022/12/01/himss_nurseinfocollaboration_wp.pdf,[],{}
https://greaterkansascity.himss.org/sites/hde/files/media/file/2024/07/10/sdoh_white-paper.pdf,[],{}
