URL,AI Applications,Similarity Scores
https://terra-docs.s3.us-east-2.amazonaws.com/IJHSR/Articles/volume5-issue1/2023_51_p99_Nam.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.612457792763899}
https://journalwjarr.com/sites/default/files/fulltext_pdf/WJARR-2025-0268.pdf,[],{}
https://www.healthit.gov/sites/default/files/10-30-ucsd-dbmi-onc-blockchain-challenge.pdf,[],{}
https://sciendo.com/2/v2/download/article/10.2478/ias-2024-0017.pdf,[],{}
https://www.healthit.gov/sites/default/files/page/2022-10/Priorities%20to%20Accelerate%20Workflow%20Automation-508-1022.pdf,['Operational and Administrative Automation'],{'Operational and Administrative Automation': 0.6052669037756726}
https://www.cms.gov/files/document/reimagining-rural-health-strategy.pdf,[],{}
https://cim.legislature.ohio.gov/assets/organizations/commission-on-infant-mortality/files/riskld-driving-better-outcomes-and-reduced-racial-disparities-in-pregnancy.pdf,[],{}
https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/ehealth/documents/pa-ehealth-advisory-board-meeting-slides_8-2-2024.pdf,[],{}
https://www3.weforum.org/docs/WEF_Scaling_Smart_Solutions_with_AI_in_Health_Unlocking_Impact_on_High_Potential_Use_Cases.pdf,"['Public Health AI', 'Research and Clinical Trial AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Medical Imaging AI', 'Robotics and Surgical AI', 'Predictive Analytics', 'Clinical Documentation AI']","{'Public Health AI': 0.6319713399866221, 'Research and Clinical Trial AI': 0.6541123501839783, 'Operational and Administrative Automation': 0.6276611543426215, 'Patient-facing AI': 0.6519501417279021, 'Education and Training AI': 0.6166447898181798, 'Medical Imaging AI': 0.6410711415484435, 'Robotics and Surgical AI': 0.6258416214969517, 'Predictive Analytics': 0.6375083273355218, 'Clinical Documentation AI': 0.6297640144770366}"
https://www.broadbandcommission.org/Documents/working-groups/AIinHealth_Report.pdf,"['Public Health AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Patient-facing AI', 'Research and Clinical Trial AI', 'Operational and Administrative Automation', 'Clinical Decision Support', 'Medical Imaging AI', 'Predictive Analytics', 'Clinical Documentation AI']","{'Public Health AI': 0.6493059891615652, 'Robotics and Surgical AI': 0.6292718156552314, 'Education and Training AI': 0.6115852790775732, 'Patient-facing AI': 0.6348866141208386, 'Research and Clinical Trial AI': 0.6621305181166602, 'Operational and Administrative Automation': 0.6571154167412968, 'Clinical Decision Support': 0.6594826833521517, 'Medical Imaging AI': 0.6383687722063632, 'Predictive Analytics': 0.6192941360936923, 'Clinical Documentation AI': 0.6073492354150725}"
https://www.ijmsm.org/volume2-issue1/IJMSM-V2I1P106.pdf,[],{}
https://interscity.org/assets/iyda_iotjournal21.pdf,"['Public Health AI', 'Predictive Analytics']","{'Public Health AI': 0.6286689164142505, 'Predictive Analytics': 0.6194957782940724}"
https://www.uth.edu/it/review/uthealth-houston-it-review-2025.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6438761257783466}
https://cesr.usc.edu/documents/WP_2015_008.pdf,[],{}
https://billtexts.s3.amazonaws.com/ca/ca-analysishttps-leginfo-legislature-ca-gov-faces-billAnalysisClient-xhtml-bill-id-202520260SB813-ca-analysis-385349.pdf,[],{}
https://hpn-usa.com/wp-content/uploads/2024/09/HPN-USA-Guide-2024-Final.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation']","{'Clinical Documentation AI': 0.6364674146991496, 'Operational and Administrative Automation': 0.6931024975820653}"
https://digitalhealthcanada.com/wp-content/uploads/2025/05/Setting-the-Winning-Conditions-for-AI-powered-Healthcare-CHIEF-ONLY.pdf,"['Operational and Administrative Automation', 'Public Health AI', 'Clinical Documentation AI', 'Education and Training AI']","{'Operational and Administrative Automation': 0.6291218453760183, 'Public Health AI': 0.613573213837326, 'Clinical Documentation AI': 0.6212140732139049, 'Education and Training AI': 0.6024009577115832}"
https://www.brainomix.com/media/05ljuidq/deployment-of-ai_nhs_glip_2024.pdf,"['Operational and Administrative Automation', 'Education and Training AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Patient-facing AI']","{'Operational and Administrative Automation': 0.6379016516179616, 'Education and Training AI': 0.6241267211524706, 'Clinical Decision Support': 0.6325152675116731, 'Clinical Documentation AI': 0.647785844879524, 'Medical Imaging AI': 0.6255991888360677, 'Research and Clinical Trial AI': 0.6183501419536698, 'Public Health AI': 0.6045640596183596, 'Patient-facing AI': 0.6039215745489718}"
https://www.aha.org/system/files/media/file/2022/02/aha-strategic-plan-2022%E2%80%932024.pdf,[],{}
https://finance.ky.gov/eProcurement/HumanaResponse/164_I_C_26_Program%20Integrity_PROPRIETARY.pdf,[],{}
https://sitic.org/wordpress/wp-content/uploads/The-rise-of-digital-health-technologies-during-the-pandemic.pdf,"['Public Health AI', 'Patient-facing AI', 'Medical Imaging AI']","{'Public Health AI': 0.6525611123975252, 'Patient-facing AI': 0.6561495524793196, 'Medical Imaging AI': 0.6686002322511699}"
https://globaldataalliance.org/wp-content/uploads/2024/10/10162024gdaabdhealthdata.pdf,"['Research and Clinical Trial AI', 'Patient-facing AI']","{'Research and Clinical Trial AI': 0.6052818851053309, 'Patient-facing AI': 0.6560785555810886}"
https://pdfs.semanticscholar.org/137a/56671b465928b43c402555fc6e5412bf3d78.pdf,"['Patient-facing AI', 'Medical Imaging AI', 'Clinical Documentation AI', 'Education and Training AI', 'Clinical Decision Support', 'Robotics and Surgical AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Patient-facing AI': 0.6407391109679758, 'Medical Imaging AI': 0.6234032368000224, 'Clinical Documentation AI': 0.6698573698446424, 'Education and Training AI': 0.6085223191872405, 'Clinical Decision Support': 0.6730677600631553, 'Robotics and Surgical AI': 0.6139745444518356, 'Research and Clinical Trial AI': 0.6176127603063516, 'Public Health AI': 0.6528989382139572}"
https://futureoflife.org/wp-content/uploads/2024/02/Patrick-Owoche-Role-of-AI-in-Reducing-Maternal-Mortality.pdf,"['Patient-facing AI', 'Public Health AI', 'Medical Imaging AI', 'Clinical Documentation AI', 'Education and Training AI', 'Clinical Decision Support', 'Operational and Administrative Automation', 'Robotics and Surgical AI']","{'Patient-facing AI': 0.651863996628017, 'Public Health AI': 0.620146946712143, 'Medical Imaging AI': 0.6308674134366962, 'Clinical Documentation AI': 0.6495115982397688, 'Education and Training AI': 0.6206799152307424, 'Clinical Decision Support': 0.634798634376816, 'Operational and Administrative Automation': 0.6594065258112634, 'Robotics and Surgical AI': 0.6197835921598689}"
http://www.duke.nus.edu/docs/librariesprovider5/whitepaper/2024_wp001_ai-for-population-health-and-digital-health-in-singapore.pdf,"['Public Health AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Research and Clinical Trial AI', 'Education and Training AI', 'Predictive Analytics']","{'Public Health AI': 0.6338284647272572, 'Operational and Administrative Automation': 0.6122304910141116, 'Patient-facing AI': 0.631671170559695, 'Research and Clinical Trial AI': 0.6037556705880716, 'Education and Training AI': 0.6082683815260441, 'Predictive Analytics': 0.6268772613437349}"
https://www.hks.harvard.edu/sites/default/files/2024-12/24_Barroso_Digital_v3.pdf,"['Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI']","{'Operational and Administrative Automation': 0.6084987843751429, 'Patient-facing AI': 0.603211492521718, 'Education and Training AI': 0.6073397911735996}"
https://pdf4pro.com/amp/cdn/the-rise-of-digital-health-technologies-during-the-pandemic-787059.pdf,"['Public Health AI', 'Patient-facing AI', 'Medical Imaging AI']","{'Public Health AI': 0.6525611123975252, 'Patient-facing AI': 0.6561495524793196, 'Medical Imaging AI': 0.6686002322511699}"
https://www.uschamber.com/assets/documents/Digitization-Delivers-Japans-Digital-Health-Transformation.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6016282283007189}
https://sciresjournals.com/ijlsra/sites/default/files/IJLSRA-2024-0040.pdf,"['Patient-facing AI', 'Medical Imaging AI', 'Clinical Documentation AI', 'Education and Training AI', 'Clinical Decision Support', 'Robotics and Surgical AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Patient-facing AI': 0.6407391109679758, 'Medical Imaging AI': 0.6234032368000224, 'Clinical Documentation AI': 0.6698573698446424, 'Education and Training AI': 0.6085223191872405, 'Clinical Decision Support': 0.6730677600631553, 'Robotics and Surgical AI': 0.6139745444518356, 'Research and Clinical Trial AI': 0.6176127603063516, 'Public Health AI': 0.6528989382139572}"
https://www.lw.com/admin/upload/SiteAttachments/DH24-Chapter-3-Latham-Watkins.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6185320199776676}
https://assets.cureus.com/uploads/review_article/pdf/321777/20250526-642307-txlcnn.pdf,"['Medical Imaging AI', 'Research and Clinical Trial AI', 'Patient-facing AI', 'Public Health AI', 'Clinical Documentation AI', 'Clinical Decision Support', 'Operational and Administrative Automation', 'Robotics and Surgical AI', 'Education and Training AI']","{'Medical Imaging AI': 0.6287825057527003, 'Research and Clinical Trial AI': 0.6240695485804207, 'Patient-facing AI': 0.6356847445133361, 'Public Health AI': 0.6350548358709478, 'Clinical Documentation AI': 0.6405771341091154, 'Clinical Decision Support': 0.618830465517493, 'Operational and Administrative Automation': 0.632129556076794, 'Robotics and Surgical AI': 0.6263323039124655, 'Education and Training AI': 0.6287693478655849}"
"https://jkimsu.com/jkimsu-vol12no4/JKIMSU,%20Vol.%2012,%20No.%204,%20October-December%202023%20Page%2015-26.pdf","['Patient-facing AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Robotics and Surgical AI', 'Operational and Administrative Automation', 'Education and Training AI']","{'Patient-facing AI': 0.6346141209716789, 'Research and Clinical Trial AI': 0.6248606338187043, 'Public Health AI': 0.6311111063093282, 'Robotics and Surgical AI': 0.6024979985418505, 'Operational and Administrative Automation': 0.620044043090147, 'Education and Training AI': 0.6299774849817253}"
http://www.naisjournal.com/static/upload/file/20250326/1742973661900248.pdf,"['Research and Clinical Trial AI', 'Medical Imaging AI', 'Robotics and Surgical AI', 'Predictive Analytics', 'Patient-facing AI', 'Public Health AI', 'Operational and Administrative Automation', 'Clinical Decision Support']","{'Research and Clinical Trial AI': 0.605411804749848, 'Medical Imaging AI': 0.6386945928260912, 'Robotics and Surgical AI': 0.6311401861627421, 'Predictive Analytics': 0.6141566518554098, 'Patient-facing AI': 0.6339491772418137, 'Public Health AI': 0.6234250834667745, 'Operational and Administrative Automation': 0.6294795807427181, 'Clinical Decision Support': 0.6687159594194495}"
https://ijetrm.com/issues/files/Apr-2025-06-1743915391-APR10.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Medical Imaging AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Robotics and Surgical AI', 'Clinical Decision Support']","{'Clinical Documentation AI': 0.6200011603583145, 'Operational and Administrative Automation': 0.6487123039095196, 'Patient-facing AI': 0.6387947866490019, 'Medical Imaging AI': 0.6418244751275823, 'Research and Clinical Trial AI': 0.6076602347100638, 'Public Health AI': 0.6189514857098479, 'Robotics and Surgical AI': 0.643627385358836, 'Clinical Decision Support': 0.6124846560441111}"
https://journalofethics.ama-assn.org/sites/joedb/files/2022-04/cscm4-peer-2204_0.pdf,[],{}
https://www.nichd.nih.gov/sites/default/files/inline-files/PCORTF_Pediatric_Record_Linkage_Governance_Assessment_Formatted120423.pdf,[],{}
https://oag.ca.gov/system/files/attachments/press-docs/NTIA%20AI%20Comment.pdf,[],{}
https://pdfs.semanticscholar.org/2c59/a4cac7d441e11352dab9d0ad2c360a2d1932.pdf,"['Operational and Administrative Automation', 'Education and Training AI', 'Research and Clinical Trial AI', 'Medical Imaging AI', 'Clinical Decision Support', 'Clinical Documentation AI']","{'Operational and Administrative Automation': 0.6091243419806222, 'Education and Training AI': 0.6144385546394153, 'Research and Clinical Trial AI': 0.6184065071716568, 'Medical Imaging AI': 0.6010479927459969, 'Clinical Decision Support': 0.660053359085421, 'Clinical Documentation AI': 0.601637789323266}"
https://www.ijmsm.org/volume2-issue1/IJMSM-V2I1P109.pdf,"['Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Predictive Analytics']","{'Clinical Decision Support': 0.6658624046070103, 'Clinical Documentation AI': 0.6260461527968524, 'Medical Imaging AI': 0.6298900187837728, 'Operational and Administrative Automation': 0.6229468192746921, 'Patient-facing AI': 0.6252956683699636, 'Robotics and Surgical AI': 0.6097174025397899, 'Education and Training AI': 0.6463931659717745, 'Research and Clinical Trial AI': 0.6356096279954113, 'Public Health AI': 0.6332745468144841, 'Predictive Analytics': 0.624484862662283}"
https://scholar.smu.edu/context/law_faculty/article/1648/viewcontent/21_yale_j.l._tech._special_issue_4.pdf,[],{}
https://www.ijhpm.com/article_4311_584eddc3548d5e96f98db70a506cf809.pdf,"['Operational and Administrative Automation', 'Education and Training AI', 'Research and Clinical Trial AI', 'Medical Imaging AI', 'Clinical Decision Support', 'Clinical Documentation AI']","{'Operational and Administrative Automation': 0.6091243419806222, 'Education and Training AI': 0.6144385546394153, 'Research and Clinical Trial AI': 0.6184065071716568, 'Medical Imaging AI': 0.6010479927459969, 'Clinical Decision Support': 0.660053359085421, 'Clinical Documentation AI': 0.601637789323266}"
https://www.lw.com/admin/upload/SiteAttachments/AHLA-Connections-August23-Deixler-Richards-Speros-Beaton.pdf,"['Education and Training AI', 'Clinical Decision Support', 'Predictive Analytics']","{'Education and Training AI': 0.6206452367211037, 'Clinical Decision Support': 0.6203814256085786, 'Predictive Analytics': 0.6124063364493962}"
https://informatics.bmj.com/content/bmjhci/29/1/e100495.full.pdf,"['Research and Clinical Trial AI', 'Education and Training AI']","{'Research and Clinical Trial AI': 0.6296097394514871, 'Education and Training AI': 0.6123818837067947}"
https://houstonhealthlaw.scholasticahq.com/api/v1/articles/128626-introducing-a-fairness-checkpoint-for-data-quality-and-evidence-during-regulatory-review-of-ai-ml-enabled-medical-devices.pdf,"['Operational and Administrative Automation', 'Education and Training AI', 'Public Health AI', 'Clinical Documentation AI', 'Medical Imaging AI', 'Predictive Analytics', 'Research and Clinical Trial AI']","{'Operational and Administrative Automation': 0.6046125035162048, 'Education and Training AI': 0.6323949179771295, 'Public Health AI': 0.6297818121146552, 'Clinical Documentation AI': 0.6093563766441439, 'Medical Imaging AI': 0.6326721948723797, 'Predictive Analytics': 0.6288858451725494, 'Research and Clinical Trial AI': 0.6376706977149023}"
https://asbatlibrary.s3.eu-central-1.amazonaws.com/8a326f50-30d2-4bc5-ae48-83f835fa242f-Lutaaya-CoCIS-BIST.pdf,"['Clinical Decision Support', 'Predictive Analytics']","{'Clinical Decision Support': 0.6648864813821498, 'Predictive Analytics': 0.6086739496084229}"
https://www.ama-assn.org/sites/ama-assn.org/files/corp/media-browser/public/hod/i17-joint-reports.pdf,[],{}
https://cms.hhs.gov/Medicare/Medicare-Fee-for-Service-Payment/Hospice/Downloads/1983-Final-Rule.pdf,[],{}
https://www.cms.gov/Medicare/Medicare-Fee-for-Service-Payment/Hospice/Downloads/1983-Final-Rule.pdf,[],{}
https://www.sos.ms.gov/adminsearch/ACCode/00000306c.pdf,[],{}
https://www.oecd.org/content/dam/oecd/en/publications/reports/2024/11/artificial-intelligence-and-the-health-workforce_c8e4433d/9a31d8af-en.pdf,"['Operational and Administrative Automation', 'Education and Training AI', 'Clinical Documentation AI', 'Public Health AI', 'Research and Clinical Trial AI', 'Patient-facing AI', 'Clinical Decision Support', 'Medical Imaging AI', 'Predictive Analytics']","{'Operational and Administrative Automation': 0.6095148840303541, 'Education and Training AI': 0.6246739555478549, 'Clinical Documentation AI': 0.6288949306601181, 'Public Health AI': 0.6118195069065439, 'Research and Clinical Trial AI': 0.6155006030298568, 'Patient-facing AI': 0.6118909056545916, 'Clinical Decision Support': 0.7098325727278129, 'Medical Imaging AI': 0.6601126866587358, 'Predictive Analytics': 0.6422006530644176}"
https://www.feinberg.northwestern.edu/sites/artificial-intelligence/images/20230315legallandscapechatgpt.pdf,[],{}
https://tinglongdai.com/wp-content/uploads/Dai-Singh-2021-AI-on-Call.pdf,"['Clinical Decision Support', 'Medical Imaging AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Robotics and Surgical AI']","{'Clinical Decision Support': 0.6246097361920859, 'Medical Imaging AI': 0.6008235468855159, 'Education and Training AI': 0.6148449193899919, 'Research and Clinical Trial AI': 0.6204711221401096, 'Robotics and Surgical AI': 0.6122832224478124}"
https://www.wiggin.com/wp-content/uploads/2024/03/AI-Creates-Liability-Risks-for-Healthcare-Organizations.pdf,"['Clinical Documentation AI', 'Patient-facing AI']","{'Clinical Documentation AI': 0.6277229332901616, 'Patient-facing AI': 0.6355070950072876}"
https://www.isjtrend.com/article_222910_b610105a9646f2818d9ac73fd7359b6e.pdf,['Robotics and Surgical AI'],{'Robotics and Surgical AI': 0.6286380752540119}
https://www.cureus.com/articles/175975-role-of-artificial-intelligence-in-global-surgery-a-review-of-opportunities-and-challenges.pdf,"['Robotics and Surgical AI', 'Education and Training AI', 'Medical Imaging AI', 'Patient-facing AI', 'Operational and Administrative Automation', 'Public Health AI', 'Clinical Documentation AI']","{'Robotics and Surgical AI': 0.631159584870224, 'Education and Training AI': 0.633982222241053, 'Medical Imaging AI': 0.6211477951919296, 'Patient-facing AI': 0.6096842103916453, 'Operational and Administrative Automation': 0.6201860646544249, 'Public Health AI': 0.6105488304320741, 'Clinical Documentation AI': 0.6017883121909529}"
https://www.ama-assn.org/system/files/entrepreneurs-webinar-slides.pdf,[],{}
https://ncvhs.hhs.gov/wp-content/uploads/2020/05/Transcript-Full-Committee-Meeting-March-24-2020.pdf,[],{}
https://digirepo.nlm.nih.gov/master/borndig/9918351285606676/9918351285606676.pdf,[],{}
https://pdfs.semanticscholar.org/f962/2816049ffb86bfa05efa96c8020ec68abd79.pdf,[],{}
https://csd.columbia.edu/sites/csd.columbia.edu/files/content/docs/ICT%20India/Papers/ICT_India_Working_Paper_25.pdf,[],{}
https://www.medidata.com/wp-content/uploads/2023/04/Medical-Device-Regulatory-Landscape_Medidata_White-Paper_202230428.pdf,['Robotics and Surgical AI'],{'Robotics and Surgical AI': 0.6138773867416056}
https://guideline-ai-healthcare.com/wp-content/uploads/2023/10/InnovationFunnelforValuableAIinHealthcare130122.pdf,[],{}
https://www.healthit.gov/sites/default/files/facas/2022-03-10_Kathleen_Blake_Presentation_1.pdf,[],{}
https://www.ninr.nih.gov/sites/default/files/docs/NINR%20AI%20Bootcamp_Final%20Agenda_4-7-2025.pdf,"['Research and Clinical Trial AI', 'Public Health AI']","{'Research and Clinical Trial AI': 0.6108529307563935, 'Public Health AI': 0.6858147600107836}"
https://datascience.nih.gov/sites/default/files/users/user516/AI-Supplement-Dr-Danton-Char-Presentation-508.pdf,[],{}
https://braininitiative.nih.gov/sites/default/files/documents/NIH-BRAIN-NEWG-meeting-summary-Aug-2024.pdf,[],{}
https://mmshub.cms.gov/sites/default/files/MMS-Information-Session-AI-in-Quality-Measurement-02282024.pdf,[],{}
https://www.aim-ahead.net/media/cxpplyzx/ai-cares-1-building-a-strong-and-diverse-data-science-community.pdf,[],{}
https://portal.ct.gov/-/media/OHS/Health-IT-Advisory-Council/Publications/APCD-Related-Publications/APCD-DSG-Public-Comment-Period-2023---OHS-Responses-v2.pdf,[],{}
https://www.lbo.ms.gov/misc/strategic/FY25/838-00-plan.pdf,[],{}
https://mrctcenter.org/wp-content/uploads/2025/06/2025-06-24-AI-Review-Framework-Launch-Webinar_FINAL_updated-002.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6702619280498989}
https://jnm.snmjournals.org/content/jnumed/64/12/1848.full.pdf,[],{}
https://ispe.org/sites/default/files/regulatory/ISPE-Commenting/2024/reflection-paper-use-artificial-intelligence-ai-medicinal-product-lifecycle_en.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6147977172505407}
https://pdfs.semanticscholar.org/d63d/425965dec88004e8bcb609b4b9dde8ab9738.pdf,"['Research and Clinical Trial AI', 'Patient-facing AI', 'Education and Training AI', 'Robotics and Surgical AI']","{'Research and Clinical Trial AI': 0.6391864769421873, 'Patient-facing AI': 0.6184185695787623, 'Education and Training AI': 0.6174191368192943, 'Robotics and Surgical AI': 0.6061152260068221}"
https://www.carilionclinic.org/declarationofhelsinkirevisions.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6579041310521706}
https://www.jclinical.org/articles/clinical-research-and-clinical-trials-an-in-depth-exploration.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6728848570080548}
https://www.ajmb.org/PDF/en/FullText/60605.pdf,[],{}
https://rojournals.org/wp-content/uploads/2024/08/ROJPHM-3114-18-2024.pdf,[],{}
https://www.orfonline.org/public/uploads/posts/pdf/20230914110452.pdf,"['Operational and Administrative Automation', 'Public Health AI', 'Patient-facing AI']","{'Operational and Administrative Automation': 0.6411348135043796, 'Public Health AI': 0.6281510774613986, 'Patient-facing AI': 0.6177471197967722}"
https://medschool.uci.edu/sites/default/files/2024-06/ethical_considerations_in_implementing_ai_for_mortality_prediction.pdf,"['Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Predictive Analytics', 'Patient-facing AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Clinical Decision Support': 0.6784925956871865, 'Clinical Documentation AI': 0.6066524032137245, 'Medical Imaging AI': 0.6440819296122532, 'Predictive Analytics': 0.6109806459517211, 'Patient-facing AI': 0.6155298217450247, 'Research and Clinical Trial AI': 0.6362659835127975, 'Public Health AI': 0.6000246902890514}"
