URL,AI Applications,Similarity Scores
https://www.cdc.gov/pcd/issues/2024/pdf/24_0245.pdf,"['Public Health AI', 'Clinical Documentation AI', 'Education and Training AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Predictive Analytics', 'Research and Clinical Trial AI']","{'Public Health AI': 0.6460129546430045, 'Clinical Documentation AI': 0.6143388806249657, 'Education and Training AI': 0.6142726383890702, 'Medical Imaging AI': 0.6328333114750503, 'Operational and Administrative Automation': 0.620307421045833, 'Patient-facing AI': 0.6249330628812502, 'Predictive Analytics': 0.6206867576699413, 'Research and Clinical Trial AI': 0.6175796118611142}"
https://www.cdc.gov/health-communication/media/pdfs/2024/10/AI-for-Good_Listen-Up_S2E5_Transcript.pdf,[],{}
https://beta.cdc.gov/global-health/media/pdfs/GDHS_Strategy2022_REV_508.pdf,[],{}
https://www.whitehouse.gov/wp-content/uploads/2024/03/M-24-10-Advancing-Governance-Innovation-and-Risk-Management-for-Agency-Use-of-Artificial-Intelligence.pdf,[],{}
https://www.whitehouse.gov/wp-content/uploads/2023/11/AI-in-Government-Memo-draft-for-public-review.pdf,[],{}
https://www.aim-ahead.net/media/hd3fws1l/dstc-resources-pptx.pdf,['Education and Training AI'],{'Education and Training AI': 0.6063795749326124}
https://www.aim-ahead.net/media/3cvd4x4g/pair-cohort-2-informational-webinar-shared.pdf,[],{}
https://www.aim-ahead.net/media/5q3hmb5b/webinar-4-slide-presentation.pdf,[],{}
https://aitaskforce.alabama.gov/wp-content/uploads/2025/03/GenAI-TaskForce-Report_Final_20250321-002.pdf,"['Education and Training AI', 'Public Health AI', 'Operational and Administrative Automation', 'Clinical Documentation AI']","{'Education and Training AI': 0.6344386572251752, 'Public Health AI': 0.6733326648433378, 'Operational and Administrative Automation': 0.6158061589456117, 'Clinical Documentation AI': 0.6109258751104474}"
https://medicaid.alabama.gov/documents/7.0_Providers/7.6_Manuals/7.8_PES_Manual_2-12-25.pdf,[],{}
https://agi.alabama.gov/hemp/wp-content/uploads/sites/11/2022/03/Medical-Cannabis-Act-2021-450.pdf,[],{}
https://doc.alabama.gov/docs/AdminRegs/AR410.pdf,[],{}
https://oag.ca.gov/system/files/attachments/press-docs/Legal%20Advisory%20-%20Application%20of%20Existing%20CA%20Laws%20to%20Artificial%20Intelligence.pdf,[],{}
https://www.insurance.ca.gov/0250-insurers/0500-legal-info/0200-regulations/HealthGuidance/upload/SB-1120-1-Guidance-Use-of-Artificial-Intelligence-Algorithms-and-Other-Software-Tools-in-Utilization-Management.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6040531303219768}
https://oag.ca.gov/system/files/attachments/press-docs/FINAL-%20Letter%20to%20Secretary%20Xavier%20Becerra%20and%20Dr.%20Tripathi%206-20-2023.pdf,"['Clinical Decision Support', 'Clinical Documentation AI', 'Operational and Administrative Automation', 'Education and Training AI', 'Public Health AI', 'Patient-facing AI']","{'Clinical Decision Support': 0.6248762985952753, 'Clinical Documentation AI': 0.6095845224270373, 'Operational and Administrative Automation': 0.6495828956736874, 'Education and Training AI': 0.6160705882401677, 'Public Health AI': 0.6036214507347653, 'Patient-facing AI': 0.634209375503556}"
https://apcp.assembly.ca.gov/system/files/2025-04/ab-489-bonta-apcp-analysis_0.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6695398092268652}
https://apcp.assembly.ca.gov/system/files/2024-04/ab-3030-calderon-apcp-analysis.pdf,['Education and Training AI'],{'Education and Training AI': 0.6102839418469046}
https://sjud.senate.ca.gov/system/files/2025-04/sb-503-weber-pierson-sjud-analysis.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6016968269910005}
https://apcp.assembly.ca.gov/system/files/2025-05/background-paper-genai-in-health-care-joint-asm-health-privacy-hearing-5.28.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Medical Imaging AI', 'Robotics and Surgical AI', 'Clinical Decision Support', 'Predictive Analytics']","{'Clinical Documentation AI': 0.6576560569608456, 'Operational and Administrative Automation': 0.6365982924962252, 'Patient-facing AI': 0.6248132116016772, 'Education and Training AI': 0.6285897355284618, 'Research and Clinical Trial AI': 0.6444493349448633, 'Public Health AI': 0.6177138209509108, 'Medical Imaging AI': 0.6409130704505641, 'Robotics and Surgical AI': 0.6763225408575899, 'Clinical Decision Support': 0.673022793772215, 'Predictive Analytics': 0.6401819948983394}"
https://portal.ct.gov/-/media/sde/board/position_statement_cell_phone_use.pdf,[],{}
https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/dphacc2007.pdf,[],{}
https://dhr.delaware.gov/benefits/sebc/documents/sub-comm-2020/0109-cerner-presentation.pdf,[],{}
https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/2009ruralmentalhealthassessment.pdf,[],{}
https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/demsocreport2017.pdf,[],{}
https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/dphacc2008.pdf,[],{}
https://dvcc.delaware.gov/wp-content/uploads/sites/87/2021/03/2021_DVCC_DV_Manual_for_HCPs_FINAL_03.09.2021.pdf,[],{}
https://ahca.myflorida.com/content/download/22410/file/FL_2021-2022_EQR-TR_Report.pdf,[],{}
https://ahca.myflorida.com/content/download/7238/file/Ambulatory_Surgical_Center_ST_M.pdf,[],{}
