URL,AI Applications,Similarity Scores
https://www.ehidc.org/sites/default/files/resources/files/Perspectives%20and%20Best%20Practices%20for%20Artificial%20Intelligence%20and%20Continuously%20Learning%20Systems%20in%20Healthcare.pdf,"['Medical Imaging AI', 'Patient-facing AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Operational and Administrative Automation', 'Robotics and Surgical AI', 'Public Health AI', 'Predictive Analytics']","{'Medical Imaging AI': 0.6380343357343101, 'Patient-facing AI': 0.6531770691418114, 'Education and Training AI': 0.634985440471327, 'Research and Clinical Trial AI': 0.6194810635275585, 'Clinical Decision Support': 0.6024075361260834, 'Clinical Documentation AI': 0.6224155083410224, 'Operational and Administrative Automation': 0.6431769590384339, 'Robotics and Surgical AI': 0.6338398128473535, 'Public Health AI': 0.6392760583429831, 'Predictive Analytics': 0.6227137918922201}"
https://jnm.snmjournals.org/content/jnumed/64/10/1509.full.pdf,"['Medical Imaging AI', 'Robotics and Surgical AI', 'Clinical Decision Support']","{'Medical Imaging AI': 0.6255558668144159, 'Robotics and Surgical AI': 0.6013400106551934, 'Clinical Decision Support': 0.6042095533429681}"
https://www.medrxiv.org/content/10.1101/2024.12.30.24319785v1.full.pdf,"['Clinical Documentation AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Medical Imaging AI']","{'Clinical Documentation AI': 0.6147305738989837, 'Education and Training AI': 0.6008784804837101, 'Research and Clinical Trial AI': 0.6217250489569522, 'Medical Imaging AI': 0.6004706546973813}"
https://professionalismandvalue.org/wp-content/uploads/2021/02/Better_Care_at_Lower_Cost_The_Path_to_Continuously_Learning_Health_Care_in_America.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.65705098993933}
https://www.orfonline.org/public/uploads/posts/pdf/20230719010608.pdf,"['Public Health AI', 'Patient-facing AI']","{'Public Health AI': 0.6302805535310503, 'Patient-facing AI': 0.6162475064091291}"
https://www.ippapublicpolicy.org/file/paper/6628eddc69339.pdf,['Public Health AI'],{'Public Health AI': 0.6373079428453127}
https://michiganross.umich.edu/sites/default/files/media/documents/2024/03/955%20Microsoft%202023-24%20ExecMAP%20Final%20Report.pdf,"['Education and Training AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Robotics and Surgical AI', 'Patient-facing AI', 'Research and Clinical Trial AI']","{'Education and Training AI': 0.620889207787854, 'Medical Imaging AI': 0.6681197447028816, 'Operational and Administrative Automation': 0.6280424971102067, 'Robotics and Surgical AI': 0.722894499435069, 'Patient-facing AI': 0.6278399114023874, 'Research and Clinical Trial AI': 0.6350023352236159}"
https://www.bsigroup.com/globalassets/localfiles/en-gb/about-bsi/nsb/innovation/mhra-ai-paper-2019.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6335120422106193}
https://connectedhi.com/wp-content/uploads/2022/04/CHIAITaskForceGMLPs.pdf,[],{}
https://nottingham-repository.worktribe.com/preview/2062727/MacraeGoverningAIsafety.pdf,"['Medical Imaging AI', 'Research and Clinical Trial AI']","{'Medical Imaging AI': 0.6059387272164901, 'Research and Clinical Trial AI': 0.6081048846489628}"
https://www.ijscia.com/wp-content/uploads/2025/04/Volume6-Issue2-Mar-Apr-No.869-381-386.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Robotics and Surgical AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Medical Imaging AI', 'Clinical Decision Support', 'Predictive Analytics']","{'Clinical Documentation AI': 0.656506153290555, 'Operational and Administrative Automation': 0.6822128115714515, 'Patient-facing AI': 0.6249547982525882, 'Education and Training AI': 0.6272614436300588, 'Robotics and Surgical AI': 0.6156125267134399, 'Research and Clinical Trial AI': 0.6195349710757676, 'Public Health AI': 0.6318156682288263, 'Medical Imaging AI': 0.6657417183739067, 'Clinical Decision Support': 0.6823951540125238, 'Predictive Analytics': 0.6432406184448518}"
https://themedicon.com/pdf/medicalsciences/MCMS-08-292.pdf,['Operational and Administrative Automation'],{'Operational and Administrative Automation': 0.6608176272656998}
https://sjr-publishing.com/wp-content/uploads/2019/03/Artificial-Intelligence-in-Healthcare-Management-and-its-Role-in-Supporting-General.pdf,"['Operational and Administrative Automation', 'Public Health AI', 'Education and Training AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Research and Clinical Trial AI', 'Predictive Analytics', 'Patient-facing AI', 'Robotics and Surgical AI']","{'Operational and Administrative Automation': 0.6534948181958234, 'Public Health AI': 0.6162869680958185, 'Education and Training AI': 0.6185996543251888, 'Clinical Decision Support': 0.6144816439418919, 'Clinical Documentation AI': 0.6200994660147404, 'Medical Imaging AI': 0.6225706090993559, 'Research and Clinical Trial AI': 0.6130325166182057, 'Predictive Analytics': 0.627752781235664, 'Patient-facing AI': 0.6390180871777749, 'Robotics and Surgical AI': 0.6353117165832602}"
https://www.ahima.org/media/023o4jwl/ahima-2024-2027-strategic-plan.pdf,[],{}
https://brand.amia.org/m/514c18c2cbc6e023/original/Microsoft-PowerPoint-About-25x5-Presentation-Slides.pdf,[],{}
https://www.aha.org/system/files/media/file/2021/07/Whitepaper-AI-Driven-Clinical-Surveillance_TTalks.pdf,['Predictive Analytics'],{'Predictive Analytics': 0.6219049714949522}
https://www.aha.org/system/files/media/file/2019/05/lifelong-learning-physician-competency-development.pdf,[],{}
https://www.aspe.hhs.gov/sites/default/files/documents/4b65476c58e363735aa9065a82a35df4/PTAC-TCOC-RTS.pdf,[],{}
https://www.cms.gov/medicare/medicare-fee-for-service-payment/hospitaloutpatientpps/downloads/payment-chronic-care-management-services-faqs.pdf,[],{}
https://www.cdss.ca.gov/ord/entres/getinfo/pdf/gh1.pdf,[],{}
https://www.dhcs.ca.gov/services/ltc/Documents/AppendixB-Waiver-CA0139R06.pdf,[],{}
https://www.dhcs.ca.gov/provgovpart/Documents/GPP/GPP-Final-Evaluation-Report-6.18.19.pdf,[],{}
https://portal.ct.gov/-/media/ohs/hsp/ohs-statewide-health-care-facilities-and-services-plan-2024.pdf,"['Clinical Documentation AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Clinical Decision Support', 'Medical Imaging AI', 'Patient-facing AI']","{'Clinical Documentation AI': 0.6407307354512415, 'Education and Training AI': 0.6245161478125757, 'Research and Clinical Trial AI': 0.6121333821456554, 'Clinical Decision Support': 0.6412992384730413, 'Medical Imaging AI': 0.6664539164228533, 'Patient-facing AI': 0.617714655949015}"
https://www.legis.iowa.gov/docs/iac/rule/441.9.10.pdf,[],{}
https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/pps_workshops/docs/2017-09-11_mco_bhic.pdf,[],{}
https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/docs/2016-08-12_integrated_care_faqs_redln.pdf,[],{}
https://www.dshs.wa.gov/sites/default/files/ALTSA/rcs/documents/SOP/Chapter%206%20-%20CMAR.pdf,[],{}
https://z-inspection.org/wp-content/uploads/2021/12/Laufenberg_Werthmann_Frederike_Teresa_20_05_21_master.pdf,"['Medical Imaging AI', 'Patient-facing AI', 'Robotics and Surgical AI', 'Operational and Administrative Automation']","{'Medical Imaging AI': 0.6229004313596667, 'Patient-facing AI': 0.6224117738058454, 'Robotics and Surgical AI': 0.6083079664952864, 'Operational and Administrative Automation': 0.6247721633533386}"
https://www.oecd.org/content/dam/oecd/en/publications/reports/2021/06/laying-the-foundations-for-artificial-intelligence-in-health_2ac0de6a/3f62817d-en.pdf,"['Research and Clinical Trial AI', 'Public Health AI', 'Operational and Administrative Automation', 'Medical Imaging AI', 'Robotics and Surgical AI', 'Clinical Decision Support', 'Predictive Analytics', 'Patient-facing AI', 'Clinical Documentation AI']","{'Research and Clinical Trial AI': 0.6347363865119072, 'Public Health AI': 0.6411877779464301, 'Operational and Administrative Automation': 0.6385704307554849, 'Medical Imaging AI': 0.6389970207448041, 'Robotics and Surgical AI': 0.6670612797686981, 'Clinical Decision Support': 0.7602184213012623, 'Predictive Analytics': 0.6433778740201886, 'Patient-facing AI': 0.6184428267744254, 'Clinical Documentation AI': 0.6442675387823372}"
https://s3.ca-central-1.amazonaws.com/assets.jmir.org/assets/preprints/preprint-71034-submitted.pdf,[],{}
https://assets.cureusjournals.com/artifacts/upload/editorial/pdf/3758/20250429-48604-appuuq.pdf,"['Education and Training AI', 'Patient-facing AI']","{'Education and Training AI': 0.667420853866176, 'Patient-facing AI': 0.6103768732857714}"
https://searchlf.ama-assn.org/letter/documentDownload?uri=/unstructured/binary/letter/LETTERS/lfcmts.zip/2025-1-27-Letter-to-Wu-re-2026-MA-Rule-Comments-v3.pdf,[],{}
https://www.ama-assn.org/system/files/2022-pfs-qpp-proposed-rule.pdf,[],{}
https://www.himss.org/sites/hde/files/media/file/2023/10/23/davies-2023-case-study-dchhs-public-health-final-august-29-2023.pdf,[],{}
https://www.healthit.gov/sites/default/files/facas/2024-04-11_Presenter_Biographies.pdf,['Public Health AI'],{'Public Health AI': 0.6045317344445336}
https://www.nibib.nih.gov/sites/default/files/2024-05/NIBIB_FY25_CJ_508_2.pdf,[],{}
https://cppa.ca.gov/regulations/pdf/ccpa_updates_cyber_risk_admt_ins_text.pdf,[],{}
https://www.in.gov/mph/cdo/files/State-of-Indiana-State-Agency-AI-Systems-Standard.pdf,[],{}
https://www.in.gov/mph/files/State-of-Indiana-Standard-AI-Readiness-Assessment-Methodology.pdf,[],{}
https://www.supremecourt.ohio.gov/sites/disputeResolution/conference/2020/agenda/D2/D2.pdf,[],{}
https://www.oregon.gov/eis/cyber-security-services/Documents/Interim_AI_Guidelines_V1.5%201.pdf,[],{}
https://capitol.texas.gov/tlodocs/89R/billtext/pdf/HB00149I.pdf,[],{}
https://watech.wa.gov/sites/default/files/2023-11/HISPI_Trusted_Artificial_Intelligence_%28TAI%29_Model_Top_20_10-19-2023.pdf,[],{}
https://reports.weforum.org/docs/WEF_Earning_Trust_for_AI_in_Health_2025.pdf,[],{}
https://www.biodiritto.org/ocmultibinary/download/4592/53605/1/3fe7f8ed9439da49d6ecd8fdbd829bed/file/2024a_205_signed.pdf,[],{}
https://careq.ucsd.edu/_files/CareQ%20FINAL%20slides.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6137856520347785}
https://lawcat.berkeley.edu/record/1312621/files/Hobart.pdf,[],{}
https://jscholarship.library.jhu.edu/bitstream/1774.2/59992/1/ZHAN-DISSERTATION-2018.pdf,"['Clinical Decision Support', 'Predictive Analytics', 'Patient-facing AI']","{'Clinical Decision Support': 0.6737098973176835, 'Predictive Analytics': 0.6257781870488683, 'Patient-facing AI': 0.6281806231391508}"
https://www.accessdata.fda.gov/cdrh_docs/pdf22/K223659.pdf,[],{}
https://empowerprogram.hhs.gov/emPOWER-AI-Job-Aid.pdf,[],{}
https://www.healthit.gov/sites/default/files/facas/2021-01-13_FDA_Digital_Health_Center_Presentation.pdf,[],{}
https://www.healthit.gov/sites/default/files/facas/2024-10-17_Draft_HITAC_Annual_Report_for_FY24_508.pdf,['Public Health AI'],{'Public Health AI': 0.6110759981356401}
https://seed.nih.gov/sites/default/files/2024-01/Regulatory-Knowledge-Guide-for-Digital-Health_0.pdf,[],{}
https://www.nist.gov/system/files/documents/2018/10/19/who_will_own_the_secrets_in_our_genes_woodrow_wilson_center.pdf,[],{}
https://doc.alabama.gov/docs/AdminRegs/AR631.pdf,[],{}
https://sbud.senate.ca.gov/sites/sbud.senate.ca.gov/files/California%20at%20the%20Forefront%20Backgrounder.pdf,[],{}
https://apcp.assembly.ca.gov/sites/privacycp.assembly.ca.gov/files/201920200AB1760_AB_1760_ABPCA_04-12-2019_Assembly_Privacy_And_Consumer_Protection_Committee_87824.pdf,[],{}
https://dhss.delaware.gov/dph/chca/files/newbornhearingscreeninganddiagnosticcenter.pdf,[],{}
https://health.hawaii.gov/ddd/files/2022/02/Hawaii-IDD-Waiver-Rates-Effective-7-1-2021-Issued-2-28-2022.pdf,[],{}
https://www.in.gov/health/files/Definitions.pdf,[],{}
https://www.in.gov/idoi/files/IN_state_required_benefits.pdf,[],{}
https://www.in.gov/medicaid/providers/files/bulletins/BT2022121.pdf,[],{}
https://www.legis.iowa.gov/docs/code/321.276.pdf,[],{}
https://ksbn.kansas.gov/wp-content/uploads/NPA/60-16-102.pdf,[],{}
https://www.chfs.ky.gov/agencies/os/oig/Kentucky%20Regulations%20and%20Statutes/Telehealth%20Terminology%20Glossary%20FINAL%20-%20July%202022.pdf,[],{}
https://www.health.ny.gov/health_care/medicaid/program/medicaid_health_homes/docs/restriction_exception_codes.pdf,[],{}
https://www.health.ny.gov/facilities/nursing/rights/appeal_decisions/docs/DA21_5651_Redacted.pdf,[],{}
https://dam.assets.ohio.gov/image/upload/medicaid.ohio.gov/Providers/Billing/BillingInstructions/ModifiersODM.pdf,[],{}
https://www.oregon.gov/doc/rules-and-policies/Documents/291-124-health-services-dme.pdf,[],{}
https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/docs/publications/documents/2023-medicaid-state-plan/0018.A%20Attachment.3.1L-1.pdf,[],{}
https://www.team-nb.org/wp-content/uploads/2024/11/Team-NB-PositionPaper-AI-in-MD-Questionnaire-V1-20241125.pdf,[],{}
https://www.imdrf.org/sites/default/files/2021-10/Machine%20Learning-enabled%20Medical%20Devices%20-%20A%20subset%20of%20Artificial%20Intelligence-enabled%20Medical%20Devices%20-%20Key%20Terms%20and%20Definitions.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.6075310328604244}
https://www.imdrf.org/sites/default/files/2022-05/IMDRF%20AIMD%20WG%20Final%20Document%20N67.pdf,[],{}
https://www.gwlr.org/wp-content/uploads/2023/03/91-Geo.-Wash.-L.-Rev.-79-2023.pdf,"['Patient-facing AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Operational and Administrative Automation', 'Research and Clinical Trial AI']","{'Patient-facing AI': 0.6414099697528161, 'Clinical Decision Support': 0.6430612536492533, 'Clinical Documentation AI': 0.6201401673778306, 'Medical Imaging AI': 0.6351780857640471, 'Robotics and Surgical AI': 0.6393289911289118, 'Education and Training AI': 0.6192965587032724, 'Operational and Administrative Automation': 0.6352409506669716, 'Research and Clinical Trial AI': 0.6395201081418954}"
