Category,PDF Link
Federal,https://www.healthit.gov/sites/default/files/facas/2024-04-11_Peter_Embi_Presentation.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2024-11/HITAC_Annual_Report_for_FY24_508.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2020-02/GettingerModeratorSlidesAIPanelsforONCAnnualMeeting12720Final.pdf
Federal,https://www.healthit.gov/sites/default/files/facas/2023-05-03_Decision_Support_Interventions_%28DSI%29_and_Predictive_Models_Group_2_Full.pdf
Federal,https://www.healthit.gov/sites/default/files/2024-08/VIB%20Info%20Session_082124_508.pdf
Federal,https://www.healthit.gov/sites/default/files/2023-05/HTI%201%20DSI%20Webinar_508.pdf
Federal,https://www.healthit.gov/sites/default/files/task_8_1_final_508.pdf
Federal,https://www.nichd.nih.gov/sites/default/files/inline-files/Governance_Metadata_Standards_FINAL_revb.pdf
Federal,https://www.ncbi.nlm.nih.gov/books/NBK606561/pdf/Bookshelf_NBK606561.pdf
Federal,https://www.ncbi.nlm.nih.gov/books/NBK602537/pdf/Bookshelf_NBK602537.pdf
Federal,https://deainfo.nci.nih.gov/advisory/pcp/1223/minutes.pdf
Federal,https://www.ncbi.nlm.nih.gov/books/NBK561335/pdf/Bookshelf_NBK561335.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/nist.ai.100-1.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1270.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-5.pdf
Federal,https://airc.nist.gov/docs/AI_RMF_Playbook.pdf
Federal,https://www.nist.gov/system/files/documents/2021/08/23/ai-rmf-rfi-0045.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf?isid=enterprisehub_us&ikw=enterprisehub_us_lead%2Fhow-to-responsibly-use-ai-powered-hr-tools_textlink_https%3A%2F%2Fnvlpubs.nist.gov%2Fnistpubs%2Fai%2FNIST.AI.100-1.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/gcr/2023/NIST.GCR.23-039.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ir/2019/NIST.IR.8244.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/1500-18/NIST.SP.1500-18r2.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ir/2015/NIST.IR.8084.pdf
Federal,https://www.cms.gov/files/document/aian-openenroll2022pdf.pdf
Federal,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/som107ap_a_hospitals.pdf
Federal,https://www.cms.gov/about-cms/agency-information/omh/downloads/omh_readmissions_guide.pdf
Federal,https://www.cms.gov/files/document/cms-0057-f.pdf
Federal,https://www.cms.gov/medicare/provider-enrollment-and-certification/qapi/downloads/qapifiveelements.pdf
Federal,https://www.cms.gov/files/document/ttag-strategic-plan-2020-2025.pdf
Federal,https://www.cms.gov/files/document/ltss-indian-country-issues-affecting-aian-consumers-disabilities.pdf
Federal,https://www.cms.gov/files/document/fy2022-cms-congressional-justification-estimates-appropriations-committees.pdf
Federal,https://planetoit.cms.gov/sites/default/files/2022-12/CMS_AI_Playbook_With_Appendix_A_2022%28508%29_0.pdf
Federal,https://www.cdc.gov/pcd/issues/2024/pdf/24_0245.pdf
Federal,https://stacks.cdc.gov/view/cdc/118088/cdc_118088_DS1.pdf
Federal,https://beta.cdc.gov/global-health/media/pdfs/GDHS_Strategy2022_REV_508.pdf
Federal,https://www.cdc.gov/overdose-prevention/media/pdfs/Building-Rx-Awareness-Among-American-Indian-Alaska-Native_Audiences_Communication_Toolkit_508compliant.pdf
Federal,https://www.cdc.gov/about/advisory-committee-director/pdf/2024.10.22_ACD-Meeting-Minutes-Final.pdf
Federal,https://stacks.cdc.gov/view/cdc/86251/cdc_86251_DS1.pdf
Federal,https://stacks.cdc.gov/view/cdc/153446/cdc_153446_DS1.pdf
Federal,https://www.cdc.gov/tribal-health/media/pdfs/2024/06/27th-Biannual-TAC-Follow-Up-Report_2024.02.21.pdf
Federal,https://www.cdc.gov/aging-programs/media/pdfs/road-map/AIAN-Peoples-Roadmap-2024-508.pdf
Federal,https://www.cdc.gov/readiness/media/pdfs/2024-03-08_DSLR-Friday-Update.pdf
Federal,https://www.cdc.gov/labs/pdf/EnhancingCDCLaboratoryPoliciesPracticesSystems.pdf
Federal,https://stacks.cdc.gov/view/cdc/133663/cdc_133663_DS1.pdf
Federal,https://www.cdc.gov/NIOSH/ocas/pdfs/sec/linde/fr101705.pdf
Federal,https://stacks.cdc.gov/view/cdc/109004/cdc_109004_DS1.pdf
Federal,https://stacks.cdc.gov/view/cdc/114627/cdc_114627_DS1.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2024/03/M-24-10-Advancing-Governance-Innovation-and-Risk-Management-for-Agency-Use-of-Artificial-Intelligence.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/02/M-25-21-Accelerating-Federal-Use-of-AI-through-Innovation-Governance-and-Public-Trust.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2023/11/AI-in-Government-Memo-draft-for-public-review.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2020/11/M-21-06.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/05/Fiscal-Year-2026-Discretionary-Budget-Request.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2024/03/budget_fy2025.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/03/ONDCP-RFI-2021-07-07-Public-Comments.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/03/The-Economic-Benefits-of-Current-Deregulatory-Efforts.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/04/2024.12.04-SSCP-FINAL-REPORT-ANS.pdf
State,https://www.gov.ca.gov/wp-content/uploads/2023/09/AI-EO-No.12-_-GGN-Signed.pdf
State,https://www.govops.ca.gov/wp-content/uploads/sites/11/2023/11/GenAI-EO-1-Report_FINAL.pdf
State,https://sjud.senate.ca.gov/system/files/2025-04/sb-813-mcnerney-sjud-analysis.pdf
State,https://cdt.ca.gov/wp-content/uploads/2022/11/CDT-Privacy-Proof-Your-AI-Technology-final.pdf
State,https://www.mbc.ca.gov/About/Meetings/Material/31371/brd-AgendaItem13-20240822.pdf
State,https://lhc.ca.gov/wp-content/uploads/Report284-Final.pdf
State,https://osi.ca.gov/CalHHS%20IT%20and%20Data%20Strat%20Plan-March-2024-Web508-v4.pdf
State,https://ahea.assembly.ca.gov/system/files/2025-05/background_paper_genai_in_health_care_joint_asm_health_privacy_hearing_5.28.pdf
State,https://www.govops.ca.gov/wp-content/uploads/sites/11/2020/06/V.-A-H-Potential-Application-Areas.pdf
State,https://lhc.ca.gov/wp-content/uploads/Commissioner-Information-11-7-24.pdf
State,http://www.optometry.ca.gov/meetings/attach8_20100316.pdf
State,https://ww2.arb.ca.gov/sites/default/files/2025-01/II.1%20-%20Greenspace%20UCD%20%20-%20Proposal.pdf
State,https://familyhealth.utah.gov/wp-content/uploads/Office_EC/pdf/ECU/PDG-Strategic-Plan.pdf
State,https://le.utah.gov/interim/2025/pdf/00002033.pdf
State,https://medicaid-documents.dhhs.utah.gov/Documents/pdfs/OMH%20Quality%20Strategy.pdf
State,https://www.utah.gov/pmn/files/1132827.pdf
State,https://le.utah.gov/interim/2024/pdf/00002220.pdf
State,https://le.utah.gov/interim/2023/pdf/00004508.pdf
State,https://dcfs.utah.gov/wp-content/uploads/Utah-Annual-Progress-and-Services-Final-Report-FFY-2020-2024.pdf
State,https://le.utah.gov/interim/2025/pdf/00002275.pdf
State,https://le.utah.gov/interim/2025/pdf/00000050.pdf
State,https://familyhealth.utah.gov/wp-content/uploads/Office_MCH/pdf/Block_Grant/2024-Utah-Title-V-Block-Grant-Application.pdf
State,https://www.hhs.texas.gov/sites/default/files/documents/eqro-summary-of-activites-report-contract-yr-2021.pdf
State,https://www.hhs.texas.gov/sites/default/files/documents/eqro-summary-of-activites-report-contract-yr-2020.pdf
State,https://www.hhs.texas.gov/sites/default/files/documents/eqro-annual-tech-report-contract-yr-2022.pdf
State,https://portal.ct.gov/-/media/OPM/Fin-General/Policies/CT-Responsible-AI-Policy-Framework-Final-02012024.pdf
State,"https://www.cga.ct.gov/gl/tfs/20230720_Task%20Force%20to%20study%20A.I.,%20and%20develop%20an%20A.I.%20bill%20of%20rights/20240201/CT%20AI%20Working%20Group%20Report.pdf"
State,https://portal.ct.gov/-/media/opm/fin-cfo/the-state-of-connecticut-information-and-telecommunications-strategic-plan-fy25---part-i.pdf
State,https://idoi.illinois.gov/content/dam/soi/en/web/insurance/companies/companybulletins/CB2024-08.pdf
State,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/2024-gen-ai-task-force-report.pdf
State,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/20241220-gen-ai-task-force-report.pdf
State,https://gac.illinois.gov/content/dam/soi/en/web/gac/las/documents/Mental%20Health%20Video%20Trials.pdf
State,https://dph.illinois.gov/content/dam/soi/en/web/idph/publications/about-idph/IDPH%20FY24%20Annual%20Report.pdf
State,https://idoc.illinois.gov/content/dam/soi/en/web/idoc/aboutus/advisoryboard/documents/Sept-26-2023-sma14-4884.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/osfhealthcaremedicaidinnovationcollaborativefinalsubmission.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/illinoishitsmhpu2021final50.pdf
State,https://dcfs.illinois.gov/content/dam/soi/en/web/dcfs/documents/about-us/reports-and-statistics/documents/apsr-fy24.pdf
State,https://doit.illinois.gov/content/dam/soi/en/web/doit/documents/about/doit-2024-eoy-report-a11y.pdf
State,https://hfsrb.illinois.gov/content/dam/soi/en/web/hfsrb/projects/olderapplicationdocuments/2010/2011-04-20-10-078-emailed-requested-information.pdf
State,https://camptonhills.illinois.gov/wp-content/uploads/2025/03/2025.03.26-PZC-Agenda-and-Packet.pdf
State,https://www.legis.iowa.gov/docs/iac/agency/05-14-2025.441.pdf
State,https://lyoncounty.iowa.gov/files/meetings/2015_minutes_74761.pdf
State,https://publications.iowa.gov/41500/1/1039763.pdf
State,https://dopl.idaho.gov/wp-content/uploads/2025/06/2025-June-BOM-newsletter.pdf
State,https://legislature.idaho.gov/wp-content/uploads/sessioninfo/2024/interim/241115_aiwg_03_HERRING_Presentation%20to%20Idaho%20AI%20WG.pdf
State,https://its.idaho.gov/wp-content/uploads/2024/03/FY2024-2027-ITS-Strategic-Plan-Final.pdf
State,https://legislature.idaho.gov/wp-content/uploads/sessioninfo/2024/interim/241217_aiwg_02_NCSL_AI%20Legislation%20Update_Idaho%20AI%20Working%20Group_%2012-17-24.pdf
State,https://veterans.idaho.gov/wp-content/uploads/2024/05/2024-MAY-Bulletin.pdf
State,https://legislature.idaho.gov/wp-content/uploads/sessioninfo/2023/interim/230118_cec_Final%20Compiled%20Public%20Testimony%20-%202023_Redacted.pdf
State,https://coi.isc.idaho.gov/docs/ISC-52636-2025/2025/013025-Declaration-Anne-Haws.pdf
State,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/suez-water-idaho-imap/IMAP-20180404-1st-Affidavit-of-Jack-W-Relf-Ada-County-Comp-Plan.pdf
State,https://adminrules.idaho.gov/bulletin/2024/09.pdf
State,https://adminrules.idaho.gov/bulletin/2024/05.pdf
State,https://www.mass.gov/files/documents/2019/05/06/partners-MGH-system-application-attachments.pdf
State,https://www.mass.gov/files/documents/2019/03/08/partners-health-care-system-application-attachements-redacted.pdf
State,https://www.mass.gov/files/documents/2018/07/12/mgh-waltham-attachments.pdf
State,https://www.mass.gov/files/documents/2019/11/01/amsurgbmc-application-form-and-attachments.pdf
State,https://mn.gov/boards/assets/Nwsltr_Winter_2020_tcm21-415483.pdf
State,https://www.health.mn.gov/communities/onehealthabx/event/may16bl.pdf
State,https://www.lcc.mn.gov/lccs/Meetings/20231113/fr-Identity-breach-report-23.pdf
State,https://mn.gov/deed/assets/a-legal-guide-to-privacy-and-data-security-2025_ACC_tcm1045-606481.pdf
State,https://mn.gov/dhs/assets/culturally-specific-care-and-responsive-models-of-care-report_tcm1053-676762.pdf
State,https://mn.gov/mmb-stat/documents/budget/2026-27-biennial-budget-books/governors-recommendations-january/human-services.pdf
State,https://mn.gov/boards/assets/Final%20May%2010%2C%202025%2C%20Board%20Meeting%20Agenda_tcm21-323051.pdf
State,https://mn.gov/boards/assets/January%2013%2C%202024%2C%20Board%20Agenda_tcm21-270639.pdf
State,https://www.health.mn.gov/communities/practice/systemtransformation/docs/202310costcapacity-memoreport-reduced.pdf
State,https://mn.gov/mnit/assets/2025-01-MNIT-ProjectPortfolioReport_tcm38-666378.pdf
State,https://www.lrl.mn.gov/docs/pre2003/other/P243/82dec.pdf
State,https://ccpe.nebraska.gov/sites/default/files/UNMC%20Center%20for%20Intelligent%20Health%20Care%202020.pdf
State,https://ccpe.nebraska.gov/sites/default/files/AP_Meeting%20Materials-UNO%20Estab%20BS%20in%20AI-Updated%207-31-24.pdf
State,https://das.nebraska.gov/materiel/purchasing/106928%20O3%20iServe%20RFQ/Appendix%20H%20-%20iServe%20Nebraska%20Portal%20Requirements%20final%20clean.pdf
State,https://ago.nebraska.gov/sites/default/files/doc/ESG%20Report%2012-06-2022_0.pdf
State,https://das.nebraska.gov/materiel/purchasing/contracts/pdfs/62317(o4)ren(3)ext(1)awd.pdf
State,https://ncbvi.nebraska.gov/sites/default/files/doc/7-26-2024%20NCBVI%20Meeting%20Minutes.pdf
State,https://das.nebraska.gov/materiel/purchasing/109035/109305%20O3%20Software%20Engineering%20Technical%20Proposal.pdf
State,https://ccpe.nebraska.gov/sites/default/files/APP_Supporting%20Materials%20for%20UNMC%20DrDN.pdf
State,https://statepatrol.nebraska.gov/sites/default/files/lb154_report_-_5.22.20_final.pdf
State,https://das.nebraska.gov/materiel/purchasing/5868/5868%20Z1%20Deloitte%20Proposal.pdf
State,http://govdocs.nebraska.gov/epubs/M2200/B012-2019.pdf
State,https://dhcfp.nv.gov/uploadedFiles/dhcfpnvgov/content/Resources/AdminSupport/Manuals/MSM/C3000/MSM_3000_15_01_01.pdf
State,https://it.nv.gov/uploadedFiles/itnew.nv.gov/content/About(1)/State_AI_Round_Table.pdf
State,https://dhcfp.nv.gov/uploadedFiles/dhcfpnvgov/content/Resources/AdminSupport/Manuals/MSM/C3000/MSM_3000_25_02_01.pdf
State,https://dpbh.nv.gov/uploadedFiles/dpbhnvgov/content/About/2023-28-SSHIP-23-28-Final2.pdf
State,https://dhcfp.nv.gov/uploadedFiles/dhcfpnvgov/content/MarketStabilization/FinalNevada1332WaiverApplicationAddendum.pdf
State,https://goed.nv.gov/wp-content/uploads/2024/02/GOEDAnnualReport20Proof3-new.pdf
State,https://dhcfp.nv.gov/uploadedFiles/dhcfpnvgov/content/MarketStabilization/FinalNV1332Application.pdf
State,https://budget.nv.gov/uploadedFiles/budgetnvgov/content/StateBudget/2026-2027/Executive-Budget-2025-27_final.pdf
State,https://dpbh.nv.gov/uploadedFiles/dpbhnvgov/content/Boards/RBHPB/Meetings/2018/Improving-Behavioral-Health-Services-for-Individuals-with-SMI-in-Rural-and-Remote-Communities-Full-Report-September-2021.pdf
State,https://gowinn.nv.gov/wp-content/uploads/2023/12/OWINN-Annual-Report.FINAL_.pdf
State,https://web.ped.nm.gov/wp-content/uploads/2025/05/NM-AI-Guidance-Signed-4-29-2025.pdf
State,https://www.iad.nm.gov/wp-content/uploads/2024/01/NMDOH-STCA-Final-with-PA-signature-7.18.23.pdf
State,https://www.cyfd.nm.gov/wp-content/uploads/2024/01/7.20.11_NMAC.pdf
State,https://www.hca.nm.gov/wp-content/uploads/New-Mexico-SMI-Amendment-STCs-FINAL.pdf
State,https://www.hca.nm.gov/wp-content/uploads/HCA-FY25-Budget-Request-Submission.pdf
State,https://www.hca.nm.gov/wp-content/uploads/Notice-of-Proposed-Rulemaking-DOH-HCA-repeal-and-replace-complete-packet.pdf
State,https://www.hca.nm.gov/wp-content/uploads/Final-Report-27.pdf
State,https://www.hca.nm.gov/wp-content/uploads/New-Mexico-Turquoise-Care-Demonstration-Extension-Approval-Package.pdf
State,https://www.env.nm.gov/wp-content/uploads/2022/10/2022-09-01-NMED-FY24-Strategic-Plan-and-IT-Strategic-Plan-combined-1.pdf
State,https://hed.nm.gov/uploads/documents/CCNS_Catalog_V38.pdf
State,https://hed.nm.gov/uploads/documents/NMHED_Annual_Report_2014.pdf
State,https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/docs/2015-nov_cny_care_paop.pdf
State,https://www.governor.ny.gov/sites/default/files/2025-01/2025StateoftheStateBook.pdf
State,https://www.budget.ny.gov/pubs/archive/fy26/ex/book/briefingbook.pdf
State,https://www.health.ny.gov/health_care/medicaid/redesign/docs/dsrip_project_toolkit.pdf
State,https://omh.ny.gov/omhweb/bho/ccbhc-provider-manual.pdf
State,https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/independent_assessor_scoring_summaries/docs/finger_lakes_pps.pdf
State,https://www.health.ny.gov/health_care/medicaid/redesign/sdh/scn/docs/operations_manual.pdf
State,https://www.health.ny.gov/diseases/aids/providers/standards/residential_health_care/docs/guidelines.pdf
State,https://health.ny.gov/facilities/public_health_and_health_planning_council/meetings/2017-08-03/docs/codes_meeting.pdf
State,https://www.health.ny.gov/prevention/sexual_violence/docs/centering_health_equity_and_cultural_relevancy.pdf
State,https://aem-prod.ok.gov/content/dam/ok/en/okhca/documents/a0401/25165.pdf
State,https://aem-prod.ok.gov/content/dam/ok/en/okdhs/documents/okdhs-pdf-library/community-living-aging-and-protective-services/MPA%20Plan.pdf
State,https://www.sai.ok.gov/olps/uploads/2023fs630oklahoma_city_community_college_final_jbt2.pdf
State,https://www.sai.ok.gov/olps/uploads/grand_river_dam_authority_aud_12312024_fs_final_lxjt.pdf
State,https://www.sai.ok.gov/olps/uploads/final__osu_long_tlfg.pdf
State,https://etss.ri.gov/sites/g/files/xkgbur466/files/2025-02/Enterprise-Technology-Strategy-and-Services-Annual-Report-2024.pdf
State,https://etss.ri.gov/sites/g/files/xkgbur466/files/2024-02/Enterprise-Technology-Strategy-and-Services-Annual-Report-2023.pdf
State,https://eohhs.ri.gov/sites/g/files/xkgbur226/files/2025-01/RI%20CCBHC%20Certification%20Standards%20for%20Program%20Year%202_01.28.2025.pdf
State,https://eohhs.ri.gov/sites/g/files/xkgbur226/files/2024-05/RI%20CCBHC%20Certification%20Standards_05.10.2024.pdf
State,https://eohhs.ri.gov/sites/g/files/xkgbur226/files/2023-02/CCBHC%20-%20RI%20Certification%20Application%20%282.15.2023%29.pdf
State,https://eohhs.ri.gov/sites/g/files/xkgbur226/files/2023-02/CCBHC%20-%20RI%20Certification%20Standards_FINAL%20%282.1.2023%29.pdf
State,https://omb.ri.gov/sites/g/files/xkgbur751/files/2025-01/FY%202026_Executive%20Summary_FINAL_FULL%20BOOK_ONLINE%20VERSION%20%281%29.pdf
State,https://ride.ri.gov/sites/g/files/xkgbur806/files/2025-04/Encl2a_Minutes_111324_Meeting_Approved.pdf
State,https://humanservices.vermont.gov/sites/ahsnew/files/doc_library/RFI%20November%202022%20All%20Vendor%20Responses.pdf
State,https://libraries.vermont.gov/sites/libraries/files/ContinuingEd/LibrariesintheExponentialAge.pdf
State,https://ago.vermont.gov/sites/ago/files/wp-content/uploads/2021/09/Janssen-Settlement-Agreement-rev-7-30-21.pdf
State,https://outside.vermont.gov/agency/ACCD/bylaws/Bylaws%20and%20Plans%20Approved/Wilmington_Proposed_MunicipalPlan_March_2018.pdf
State,https://dec.vermont.gov/sites/dec/files/dwgwp/Cybersecurity/CISA%20Resilient%20Power%20Best%20Practices%20for%20Critical%20Facilities%20and%20Sites.pdf
State,https://eb5.vermont.gov/sites/ebfive/files/doc_library/dfr-vrc-uscis-complete-vermont-appeal-brief-filing-090418.pdf
State,https://governor.arkansas.gov/wp-content/uploads/AI-CoE-Initial-Report.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/PALCO-Inc-REDACTED.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/AR-Medicaid-Sustainability-Review_Final-Report-Draft-3.26.24.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/PASSE-Agreement-2023-FINAL.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/MedImpact-Redacted-Documents-Combined.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/710-22-0034-Solicitation.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/710-22-0007-Attachment-H-Regulations-and-Guidelines-for-Hospitals.pdf
State,https://dese.ade.arkansas.gov/Files/Unbound_Academy_Arkansas_Application2024_OSCPE.pdf
State,https://humanservices.arkansas.gov/wp-content/uploads/2021-2022-PASSE-Agreement-with-Amendment.pdf
State,https://dese.ade.arkansas.gov/Files/SY24-25_ADE_Catalog_LS.pdf
State,https://www.hca.wa.gov/assets/program/hca-artificial-intelligence-ethics-framework.pdf
State,https://watech.wa.gov/sites/default/files/2024-07/Ethical%20Considerations%20in%20the%20use%20of%20Artificial%20Intelligence%20in%20Healthcare%2C%20and%20Washington%27s%20approach%20to%20Generative%20AI.pdf
State,https://www.hca.wa.gov/assets/program/faq-AI-ethics-framework_0.pdf
State,https://watech.wa.gov/sites/default/files/2023-09/State%2520Agency%2520Generative%2520AI%2520Guidelines%25208-7-23%2520.pdf
State,https://www.courts.wa.gov/subsite/mjc/docs/2019/AI_Now_2018_Report.pdf
State,https://watech.wa.gov/sites/default/files/2024-12/Final%202024%20AI%20Task%20Force%20Report%20-%20AG.pdf
State,https://watech.wa.gov/sites/default/files/2025-01/EO%2024-01%20Risk%20Guidance_Final.pdf
State,https://www.hca.wa.gov/assets/program/final-biennial-indian-health-improvement-advisory-plan-2023.pdf
State,https://wmc.wa.gov/sites/default/files/public/Newsletter/2024Spring/WMCUpdateSpring2024.pdf
State,https://www.dshs.wa.gov/sites/default/files/BHSIA/dbh/documents/indianhealthservicedohletter012000.pdf
State,https://wmc.wa.gov/sites/default/files/public/Newsletter/WMCUpdateFall2020.pdf
State,https://www.dshs.wa.gov/sites/default/files/BHSIA/dbh/documents/nativebestpract.pdf
State,https://nursing.wa.gov/sites/default/files/2023-04/NCQAC-business-agenda-2023-05-12_0.pdf
State,https://www.wtb.wa.gov/wp-content/uploads/2020/02/Perkins-V-Plan-for-Public-Comments-02032020.pdf
State,https://mgaleg.maryland.gov/cmte_testimony/2025/fin/1Vg83uE0R6-793z7fpbFB-J_leMUMybo_.pdf
State,https://mgaleg.maryland.gov/cmte_testimony/2025/hgo/1V-n45PVreGZlEHDEPoWPvll121iPOvr9.pdf
State,https://governor.maryland.gov/Lists/ExecutiveOrders/Attachments/31/EO%2001.01.2024.02%20Catalyzing%20the%20Responsible%20and%20Productive%20Use%20of%20Artificial%20Intelligence%20in%20Maryland%20State%20Government_Accessible.pdf
State,https://doit.maryland.gov/About-DoIT/Offices/Documents/2025%20Maryland%20AI%20Enablement%20Strategy%20and%20AI%20Study%20Roadmap.pdf
State,https://mhcc.maryland.gov/mhcc/pages/home/workgroups/documents/pcw/Clinicians_Guide_AI_Why_How_Prim_Care_Lead_HealthCare_AI_041023.pdf
State,https://health.maryland.gov/coph/Documents/Reference/Recommendation%20Slate%202025-06-09.v0.pdf
State,https://governor.maryland.gov/Documents/3.21.25%20Maryland%20Council%20on%20Innovation%20and%20Impact%20-%20Meeting%20Minutes.pdf
State,https://health.maryland.gov/mhhd/Documents/Maryland-American-Indian-Data-Report-July-2013.pdf
State,https://mhec.maryland.gov/institutions_training/documents/acadaff/acadproginstitapprovals/Proposals/PP25113.pdf
State,https://hscrc.maryland.gov/Documents/AHEAD/MD%20AHEAD%20Application%20FINAL%20PUBLIC%2003152024.pdf
State,https://commerce.maryland.gov/Documents/Maryland.Supply.Chain.Study.Analysis.RESI.pdf
State,https://mhec.maryland.gov/institutions_training/documents/acadaff/acadproginstitapprovals/Proposals/PP23147.pdf
State,https://ets.hawaii.gov/wp-content/uploads/2024/12/ITSC-12-19-24-Meeting-Packet.pdf
State,https://cca.hawaii.gov/pvl/files/2024/08/HMB_240808_Web-packet.pdf
State,https://health.hawaii.gov/shpda/files/2025/04/CMMI-AHEAD-Medicare-Fee-for-Service-Hospital-Global-Budget-Technical-Specifications-3.0-Pre-508.pdf
State,https://health.hawaii.gov/wastewater/files/2020/04/Identifying_Potential_Knowledge_Gaps.pdf
State,https://labor.hawaii.gov/wdc/files/2021/11/Final-Statewide-Digital-Literacy-Survey-Report-from-Omnitrak-11.15.2021.pdf
State,https://budget.hawaii.gov/wp-content/uploads/2021/12/19.-Department-of-Health-FY-23-SUPP.Mn5_.pdf
State,https://ets.hawaii.gov/wp-content/uploads/2022/10/DHS-Med-QUEST-Health-Analytics-Program-Status-Report-May-2022.pdf
State,https://labor.hawaii.gov/wp-content/uploads/2019/02/2017-2018-DLIR-Act-100-Report.pdf
State,https://data.hawaii.gov/wp-content/uploads/2024/09/SuccessStory.pdf
State,https://ets.hawaii.gov/wp-content/uploads/2025/05/State-of-Hawaii-Department-of-Health-BHA-Integrated-Case-Management-System-Project-IVV-Report-March-2025-part-1-signed.pdf
Professional,https://www.medrxiv.org/content/10.1101/2024.12.30.24319785v1.full.pdf
