Category,PDF Link
Federal,https://www.healthit.gov/sites/default/files/jsr-17-task-002_aiforhealthandhealthcare12122017.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2020-02/GettingerModeratorSlidesAIPanelsforONCAnnualMeeting12720Final.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2021-02/ONC-LEAP-in-Health-IT-SEN-FY2021.pdf
Federal,https://www.healthit.gov/sites/default/files/2022-01/ONC_AI_in_Health_IT_Showcase.pdf
Federal,https://www.healthit.gov/sites/default/files/facas/2024-04-11_John_Brownstein_Presentation_508.pdf
Federal,https://www.healthit.gov/sites/default/files/facas/2024-01-18_HTI-1_Final_Rule_Overview_508.pdf
Federal,https://www.healthit.gov/sites/default/files/2024-09/Natalie%20Torentinos.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2024-11/HITAC_Annual_Report_for_FY24_508.pdf
Federal,https://www.healthit.gov/sites/default/files/2023-05/HTI%201%20DSI%20Webinar_508.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2024-03/FY2025-President%27s-Budget-Request-for-ONC.pdf
Federal,https://www.healthit.gov/sites/default/files/2023-05/HTI%201%20DSI%20Webinar_508.pdf
Federal,https://www.healthit.gov/sites/default/files/page/2020-03/ACatalogandReviewofPublicHealthReportingBurdenintheU.S.e.pdf
Federal,https://www.healthit.gov/sites/default/files/task_8_1_final_508.pdf
Federal,https://irp.nih.gov/system/files/media/file/2025-03/2025-hhs-ai-strategic-plan_full_508.pdf
Federal,https://digirepo.nlm.nih.gov/master/borndig/9918734183106676/9918734183106676.pdf
Federal,https://dpcpsi.nih.gov/sites/default/files/2025-04/115PM-OSC-Concept-Clearance-PRIMED-AI-Chiang-Tromberg-508.pdf
Federal,https://datascience.nih.gov/sites/default/files/NIH-STRATEGIC-PLAN-FOR-DATA-SCIENCE-2023-2028-final-draft.pdf
Federal,https://commonfund.nih.gov/sites/default/files/PRIMED-AI/PRIMED-AI%20External-Input-Narrative-508.pdf
Federal,https://edrn.nci.nih.gov/documents/1398/AI_Workshop_2024_Draft_Report.pdf
Federal,https://seed.nih.gov/sites/default/files/2023-09/NIA-SaMD-and-AI.pdf
Federal,https://www.nlm.nih.gov/about/2025CJ_NLM.pdf
Federal,https://seed.nih.gov/sites/default/files/2024-01/Regulatory-Knowledge-Guide-for-Digital-Health_0.pdf
Federal,https://www.nlm.nih.gov/ocpl/anreports/fy1998.pdf
Federal,https://pmc.ncbi.nlm.nih.gov/articles/PMC9815490/pdf/nihms-1860115.pdf
Federal,https://datascience.nih.gov/sites/default/files/users/user516/AI-Supplement-Dr.-Alaa-Youssef-Presentation-508.pdf
Federal,https://braininitiative.nih.gov/sites/default/files/documents/brain2025_508c_2.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1270.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-5.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/gcr/2023/NIST.GCR.23-039.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ir/2015/NIST.IR.8084.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-206.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ir/2019/NIST.IR.8244.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/1500-18/NIST.SP.1500-18r2.pdf
Federal,https://www.cms.gov/about-cms/components/cpi/downloads/center-for-program-integrity-advanced-technology-rfi.pdf
Federal,https://www.cms.gov/priorities/innovation/files/x/aichallenge-pubnotice_08_13_2020.pdf
Federal,https://www.cms.gov/Outreach-and-Education/American-Indian-Alaska-Native/AIAN/LTSS-TA-Center/pdf/dementia-assessment-tools-in-indian-country.pdf
Federal,https://www.cms.gov/priorities/innovation/files/slides/ai-hoc-overview-webinar-slides.pdf
Federal,https://www.cms.gov/files/document/quality-motion-cms-national-quality-strategy.pdf
Federal,https://www.cms.gov/marketplace/technical-assistance-resources/aian-health-coverage-options.pdf
Federal,https://www.cms.gov/files/document/path-forwardhe-data-paper.pdf
Federal,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/bp102c15.pdf
Federal,https://www.cms.gov/files/document/hpms-memo-faq-coverage-criteria-and-utilization-management-020604pdf.pdf
Federal,https://www.cms.gov/files/document/fy-2023-advancing-rural-health-508.pdf
Federal,https://www.cms.gov/files/document/macdonaldcomment02102023pdf.pdf
Federal,https://www.cms.gov/priorities/innovation/Files/reports/QCA-Report.pdf
Federal,https://www.cms.gov/research-statistics-data-and-systems/research/healthcarefinancingreview/downloads/cms1191601dl.pdf
Federal,https://www.cms.gov/Medicare-Medicaid-Coordination/Fraud-Prevention/FraudAbuseforProfs/Downloads/fri-orpt.pdf
Federal,https://www.cms.gov/CCIIO/Resources/Forms-Reports-and-Other-Resources/Downloads/women03252011a.pdf
Federal,https://www.cdc.gov/pcd/issues/2024/pdf/24_0245.pdf
Federal,https://stacks.cdc.gov/view/cdc/118088/cdc_118088_DS1.pdf
Federal,https://www.cdc.gov/health-communication/media/pdfs/2024/10/AI-for-Good_Listen-Up_S2E5_Transcript.pdf
Federal,https://www.cdc.gov/about/advisory-committee-director/pdf/2024.10.22_ACD-Meeting-Minutes-Final.pdf
Federal,https://www.cdc.gov/infection-control/media/pdfs/guideline-disinfection-h.pdf
Federal,https://stacks.cdc.gov/view/cdc/121086/cdc_121086_DS1.pdf
Federal,https://beta.cdc.gov/global-health/media/pdfs/GDHS_Strategy2022_REV_508.pdf
Federal,https://www.cdc.gov/tribal-health/cooperative-agreements/documents/ot18-1803/OT18-1803_Initiative-Overview.pdf
Federal,https://stacks.cdc.gov/view/cdc/158691/cdc_158691_DS1.pdf
Federal,https://www.cdc.gov/aging-programs/media/pdfs/road-map/AIAN-Peoples-Roadmap-2024-508.pdf
Federal,https://stacks.cdc.gov/view/cdc/21784/cdc_21784_DS1.pdf
Federal,https://www.cdc.gov/cliac/docs/april-2024/8_Basics_of_AI_ML.pdf
Federal,https://www.cdc.gov/mmwr/volumes/65/wr/pdfs/mm6518.pdf
Federal,https://stacks.cdc.gov/view/cdc/11344/cdc_11344_DS1.pdf
Federal,https://stacks.cdc.gov/view/cdc/109828/cdc_109828_DS1.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/02/M-25-21-Accelerating-Federal-Use-of-AI-through-Innovation-Governance-and-Public-Trust.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2024/03/M-24-10-Advancing-Governance-Innovation-and-Risk-Management-for-Agency-Use-of-Artificial-Intelligence.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2020/08/M-20-29.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2023/11/AI-in-Government-Memo-draft-for-public-review.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2024/03/budget_fy2025.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/05/MAHA-Report-The-White-House.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/05/Fiscal-Year-2026-Discretionary-Budget-Request.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2021/07/M-21-32-Multi-Agency-Research-and-Development-Prioirties-for-FY-2023-Budget-.pdf
State,https://oag.ca.gov/system/files/attachments/press-docs/Final%20Legal%20Advisory%20-%20Application%20of%20Existing%20CA%20Laws%20to%20Artificial%20Intelligence%20in%20Healthcare.pdf
State,https://oag.ca.gov/system/files/attachments/press-docs/Legal%20Advisory%20-%20Application%20of%20Existing%20CA%20Laws%20to%20Artificial%20Intelligence.pdf
State,https://www.insurance.ca.gov/0250-insurers/0500-legal-info/0200-regulations/HealthGuidance/upload/SB-1120-1-Guidance-Use-of-Artificial-Intelligence-Algorithms-and-Other-Software-Tools-in-Utilization-Management.pdf
State,https://apcp.assembly.ca.gov/system/files/2025-04/ab-489-bonta-apcp-analysis_0.pdf
State,https://oag.ca.gov/system/files/attachments/press-docs/FINAL-%20Letter%20to%20Secretary%20Xavier%20Becerra%20and%20Dr.%20Tripathi%206-20-2023.pdf
State,https://sjud.senate.ca.gov/system/files/2025-04/sb-503-weber-pierson-sjud-analysis.pdf
State,https://apcp.assembly.ca.gov/system/files/2024-04/ab-3030-calderon-apcp-analysis.pdf
State,https://apcp.assembly.ca.gov/system/files/2025-05/background-paper-genai-in-health-care-joint-asm-health-privacy-hearing-5.28.pdf
State,https://cdt.ca.gov/wp-content/uploads/2025/01/SIMM-5305-F-GenAI-Risk-Assessment-2025_0131-final.pdf
State,https://information.auditor.ca.gov/pdfs/reports/2022-102.pdf
State,https://ahea.assembly.ca.gov/system/files/2025-05/background_paper_genai_in_health_care_joint_asm_health_privacy_hearing_5.28.pdf
State,https://bhsoac.ca.gov/sites/default/files/documents/2018-11/Policy%20Brief_Emerging%20best%20practices%20in%20suicide%20prevention_10.17.2018.pdf
State,https://cannabis.ca.gov/wp-content/uploads/sites/2/2024/11/20241121_comment_debby.pdf
State,https://emsa.ca.gov/wp-content/uploads/sites/71/2017/07/Santa_Barbara_Ondansetron_Zofran-Final_Report.pdf
State,https://ai.utah.gov/wp-content/uploads/Best-Practices-Mental-Health-Therapists.pdf
State,https://jobs.utah.gov/forms/61app.pdf
State,https://healthequity.utah.gov/wp-content/uploads/Tribal-affiliation-profile__COVID-19-Health-Disparities__October-11.pdf
State,https://medicaid-documents.dhhs.utah.gov/Documents/manuals/pdfs/Medicaid%20Provider%20Manuals/Indian%20Health%20Services/IndianHealth5-24.pdf
State,https://ai.utah.gov/wp-content/uploads/Dentacor-Mitigation-Agreement.pdf
State,https://le.utah.gov/interim/2023/pdf/00004548.pdf
State,https://le.utah.gov/interim/2020/pdf/00003387.pdf
State,https://site.utah.gov/bemsp/wp-content/uploads/sites/34/2019/01/Fourth-Generation-Nerve-Agents_Medical_Management_Guidelines.pdf
State,https://le.utah.gov/interim/2025/pdf/00001971.pdf
State,https://le.utah.gov/interim/2025/pdf/00002033.pdf
State,https://oilgas.ogm.utah.gov/wellfiles/047/4304735814.pdf
State,https://water.utah.gov/wp-content/uploads/2020/04/cloudseeding_report_revised_final.pdf
State,https://schools.utah.gov/specialeducation/_specialeducation/_instructioninclusion/_resources/_handbook/2025%20Dyslexia%20Handbook.pdf
State,https://pscdocs.utah.gov/telecom/24docs/24265001/334649Aplctn7-10-2024.pdf
State,https://www.trinidad.co.gov/Document%20Center/Services/Planning%20Department/2017%20Comprehensive%20Plan.pdf
State,https://www.house.texas.gov/pdfs/committees/reports/interim/88interim/House-Select-Committee-on-Artificial-Intelligence-and-Emerging-Technologies-Interim-Report-2024.pdf
State,https://capitol.texas.gov/tlodocs/89R/analysis/pdf/HB02298H.pdf
State,https://www.hhs.texas.gov/sites/default/files/documents/pl2024-23.pdf
State,https://www.house.texas.gov/pdfs/committees/reports/interim/88interim/House-Committee-on-Insurance-Interim-Report-2024.pdf
State,https://gov.texas.gov/uploads/files/press/2024.10.01_-_Healthcare_Workforce_Report_FINAL_v4_.pdf
State,https://senate.texas.gov/cmtes/89/c510/c510_InterimReport_2024.pdf
State,https://tsbde.texas.gov/78i8ljhbj/ADA-Use-of-AI-in-Dentistry.pdf
State,https://www.hhs.texas.gov/sites/default/files/documents/laws-regulations/policies-rules/1115-docs/tool-guidelines/Evaluation-Texas-Demonstration-Waiver.pdf
State,https://www.lbb.texas.gov/Documents/Appropriations_Bills/89/SubCommReport/HAC%20Article%20III%20HE_SC%20Rec%2089%201.pdf
State,https://www.hhs.texas.gov/sites/default/files/documents/eqro-summary-of-activites-report-contract-yr-2021.pdf
State,https://www.hhs.texas.gov/sites/default/files/documents/eqro-annual-tech-report-contract-yr-2022.pdf
State,https://www.hhs.texas.gov/sites/default/files/documents/eqro-summary-of-activites-report-contract-yr-2020.pdf
State,http://www.bon.texas.gov/pdfs/board_meetings_pdfs/2011/January/7-2.pdf
State,https://cprit.texas.gov/media/1690/oc_packet_peer_reviewer_recommendations_08172016.pdf
State,"https://www.cga.ct.gov/gl/tfs/20230720_Task%20Force%20to%20study%20A.I.,%20and%20develop%20an%20A.I.%20bill%20of%20rights/20240201/CT%20AI%20Working%20Group%20Report.pdf"
State,https://portal.ct.gov/das/-/media/das/ctedtech/publications/2025/2025-USED-OET-Archive/2024-kohs-report.pdf
State,https://portal.ct.gov/-/media/sde/board/position_statement_cell_phone_use.pdf
State,https://portal.ct.gov/-/media/opm/fin-cfo/the-state-of-connecticut-information-and-telecommunications-strategic-plan-fy25---part-i.pdf
State,https://www.cga.ct.gov/2025/ba/pdf/2025SB-00002-R000603-BA.pdf
State,https://idfpr.illinois.gov/content/dam/soi/en/web/idfpr/forms/dpr/medical-minute-summer-2024.pdf
State,https://dph.illinois.gov/content/dam/soi/en/web/idph/publications/idph/lep-task-force-report.pdf
State,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/2024-gen-ai-task-force-report.pdf
State,https://dph.illinois.gov/content/dam/soi/en/web/idph/publications/idph/topics-and-services/provider-partner-resources/healthy-illinois/2028/state-health-improvement-plan_2028.pdf
State,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/20241220-gen-ai-task-force-report.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/dmefeeschedule2016.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/osfhealthcaremedicaidinnovationcollaborativefinalsubmission.pdf
State,https://idoc.illinois.gov/content/dam/soi/en/web/idoc/aboutus/advisoryboard/documents/Sept-26-2023-sma14-4884.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/06162021practitionerhdbkpolicyapnasrenderingchangesfinal.pdf
State,https://dph.illinois.gov/content/dam/soi/en/web/idph/files/publications/20200207-il-vfc-provider-manual.pdf
State,https://iemaohs.illinois.gov/content/dam/soi/en/web/iemaohs/preparedness/documents/ieop/ieop-base-plan.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/genetherapyvcommoncare.pdf
State,https://hfsrb.illinois.gov/content/dam/soi/en/web/hfsrb/projects/projectdocuments/2016/16-037/2017-02-10-16-037-foxpoint-additional-information-02-10-2017-received-by-email.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/2008_perinatal_report.pdf
State,https://hfsrb.illinois.gov/content/dam/soi/en/web/hfsrb/projects/olderapplicationdocuments/2010/2011-04-20-10-078-emailed-requested-information.pdf
State,https://www.legis.iowa.gov/docs/ico/chapter/423.pdf
State,https://www.legis.iowa.gov/docs/iac/chapter/481.31.pdf
State,https://www.legis.iowa.gov/docs/ACO/chapter/567.69.pdf
State,https://www.legis.iowa.gov/docs/ico/chapter/562a.pdf
State,https://publications.iowa.gov/7409/1/truckguide.pdf
State,https://publications.iowa.gov/47432/1/Client%20Services%20Manual%202023_final_digital.pdf
State,https://publications.iowa.gov/14540/1/2013NewsletterFINAL.pdf
State,https://publications.iowa.gov/41480/1/Iowa%20Official%20Register%201987-1988.pdf
State,https://publications.iowa.gov/26462/1/TIS-10.pdf
State,https://legislature.idaho.gov/wp-content/uploads/sessioninfo/2024/interim/241115_aiwg_03_HERRING_Presentation%20to%20Idaho%20AI%20WG.pdf
State,https://dopl.idaho.gov/wp-content/uploads/2025/06/2025-June-BOM-newsletter.pdf
State,https://isc.idaho.gov/files/Approved_DVEval_Assessment_Tools_7-1-2018.pdf
State,https://veterans.idaho.gov/wp-content/uploads/2024/05/2024-MAY-Bulletin.pdf
State,https://www.sde.idaho.gov/communications/files/news-releases/06-25-2024-Artificial-Intelligence-in-Idaho-Classrooms-Friend-or-Foe.pdf
State,https://aging.idaho.gov/wp-content/uploads/2024/03/ready-gov_caregivers-preparedness-guide.pdf
State,https://itd.idaho.gov/wp-content/uploads/2016/06/cdl_manual.pdf
State,https://legislature.idaho.gov/wp-content/uploads/sessioninfo/2023/interim/230809_mctf_Article_Sara%20Hansard_Cigna%20Patient%20Calims%20Denials.pdf
State,https://doi.idaho.gov/wp-content/uploads/Health/2026-Idaho-ACA-HBP-and-QDP-Standards-3-12-25.pdf
State,https://adminrules.idaho.gov/rules/current/16/160227.pdf
State,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/49632-2022/49632-20222-202210-28-IDWR-Appellants-Combined-Reply-Cross-Response-Brief.pdf
State,https://boardofed.idaho.gov/wp-content/uploads/2024/05/UI-8-Combined-Full-Proposal-and-Budget.pdf
State,https://www.mass.gov/files/documents/2017/10/zq/be-well-organic-medicine-mop-2-redacted.pdf
State,https://www.mass.gov/files/documents/2017/10/23/SJCstyleGuide.pdf
State,https://www.health.mn.gov/communities/onehealthabx/event/may16bl.pdf
State,https://www.health.mn.gov/diseases/antibioticresistance/hcp/asp/ltc/apxlinstructions.pdf
State,https://www.lrl.mn.gov/docs/2024/other/240320.pdf
State,https://mn.gov/boards/assets/Fall%202024%20Newsletter_tcm21-645680.pdf
State,https://health.mn.gov/facilities/patientsafety/infectioncontrol/amb/ambtoolkit.pdf
State,https://mn.gov/boards/assets/Nwsltr_Winter_2020_tcm21-415483.pdf
State,https://education.mn.gov/mdeprod/groups/educ/documents/hiddencontent/mdaw/mda1/~edisp/005242.pdf
State,https://mn.gov/deed/assets/2023-atc-annual-report_tcm1045-614285.pdf
State,https://www.dli.mn.gov/sites/default/files/pdf/wcac_umn_slides_121124.pdf
State,https://mn.gov/mmb-stat/segip/doc/SoB_current_AHP.pdf
State,https://www.lrl.mn.gov/docs/2025/mandated/250612.pdf
State,https://www.lrl.mn.gov/docs/pre2003/mandated/980393.pdf
State,https://mn.gov/mnddc/dd-act/documents/MANUALS/77-MAN-STR.pdf
State,https://www.lccmr.mn.gov/projects/2009/finals/2009_05b_rpt_zachary_thesis.pdf
State,https://www.leg.mn.gov/docs/2013/mandated/130277.pdf
State,https://govdocs.nebraska.gov/epubs/L3760/B045-2024.pdf
State,https://ccpe.nebraska.gov/sites/default/files/UNMC%20Center%20for%20Intelligent%20Health%20Care%202020.pdf
State,https://ccpe.nebraska.gov/sites/default/files/AP_Meeting%20Materials-UNO%20Estab%20BS%20in%20AI-Updated%207-31-24.pdf
State,https://ccpe.nebraska.gov/sites/default/files/AP_UNL%20Data%20Sciences%20BA%20BS%20Proposal.pdf
State,https://sos.nebraska.gov/sites/default/files/doc/21%20MENA%20Country%20Profiles.pdf
State,https://ccpe.nebraska.gov/sites/default/files/Supporting%20Materials-UNO%20Estab%20MS%20in%20HLSCM.pdf
State,https://das.nebraska.gov/materiel/purchasing/5960/5960%20Z1%20System%20Automation%20Option%20A%20bid%20response.pdf
State,https://das.nebraska.gov/materiel/purchasing/6212/Quest%20Diagnostics%20-%20redacted.pdf
State,https://das.nebraska.gov/materiel/purchasing/109035/109305%20O3%20Software%20Engineering%20Technical%20Proposal.pdf
State,https://dee.nebraska.gov/sites/default/files/publications/90144704.pdf
State,https://das.nebraska.gov/materiel/purchasing/contracts/pdfs/85642(o4)awd.pdf
State,https://govdocs.nebraska.gov/epubs/u0050/b001-2006.pdf
State,https://history.nebraska.gov/wp-content/uploads/2017/12/doc_publications_NH1967Irrigation.pdf
State,https://govdocs.nebraska.gov/epubs/u2250/b016-2006.pdf
State,http://govdocs.nebraska.gov/epubs/U7024/B003-2007.pdf
State,http://epubs.nsla.nv.gov/statepubs/epubs/620964-2025-Winter.pdf
State,https://it.nv.gov/uploadedFiles/itnew.nv.gov/content/About(1)/State_AI_Round_Table.pdf
State,https://dhcfp.nv.gov/uploadedFiles/dhcfpnvgov/content/About/HIPAA/Privacy_and_Security_Guide_HIPAA_for_Providers_Page.pdf
State,https://dpbh.nv.gov/uploadedFiles/dpbhnvgov/content/Reg/EMS/Docs/EMSPOLICYPROCEDUREMANUAL.pdf
State,https://dem.nv.gov/uploadedFiles/demnvgov/content/DEM/11_%20Intro%20to%20AI%20%20A%20Patel.pptx%20%20-.pdf
State,https://dhhs.nv.gov/uploadedFiles/dhhs.nv.gov/content/Programs/CHA/MH/Health%20Equity%20Action%20Plan%202(1).pdf
State,https://dhcfp.nv.gov/uploadedfiles/dhcfpnvgov/content/Pgms/CPT/NMO-7078AmericanIndianandAlaskaNativeMedicaidandNevadaCheckupFactSheet.pdf
State,https://medboard.nv.gov/uploadedFiles/medboardnvgov/content/Resources/Newsletters/Volume%2077%20-%20April%202021.pdf
State,https://goed.nv.gov/wp-content/uploads/2025/05/6-D.-Tensorwave-Inc.-Board-Packet.pdf
State,https://detr.nv.gov/Content/Media/Part_11_Appendix_H.pdf
State,https://www.hca.nm.gov/wp-content/uploads/BCBS-Contract-PSC-18-630-8000-0033-A1.pdf
State,https://www.iad.nm.gov/wp-content/uploads/2022/11/IAD-Attachment-5a-AI-Suicide-Prevention-Resource-Guide.pdf
State,https://www.iad.nm.gov/wp-content/uploads/2024/01/NMDOH-STCA-Final-with-PA-signature-7.18.23.pdf
State,https://www.hca.nm.gov/wp-content/uploads/nm-medicaid-access-monitoring-review-plan-for-fee-for-service-recipients-2015-10-2016.pdf
State,https://www.iad.nm.gov/wp-content/uploads/2024/01/NMIAD_NBII_FINAL_REPORT.pdf
State,https://www.hca.nm.gov/wp-content/uploads/Comment-8-3.pdf
State,https://aging.nm.gov/uploads/documents/2014_CoA_Program.pdf
State,https://hed.nm.gov/uploads/documents/SENMC_NMHED_NurseExpansionApp_6-22_FINAL_for_submission_rcv_d_14June2022.pdf
State,https://www.hca.nm.gov/wp-content/uploads/HCA-FY25-Budget-Request-Submission.pdf
State,https://bvm.nm.gov/wp-content/uploads/2025/06/BVM-Rules.pdf
State,https://hed.nm.gov/uploads/documents/NMHED_Annual_Report_2014.pdf
State,https://connect.nm.gov/uploads/1/4/1/9/141989814/_full_statewide_strategic_plan.pdf
State,https://hwbdocs.env.nm.gov/Los%20Alamos%20National%20Labs/TA%2050/8737.pdf
State,https://hwbdocs.env.nm.gov/Los%20Alamos%20National%20Labs/TA%2021/10830.pdf
State,https://ag.ny.gov/sites/default/files/reports/oag-aisymposiumreport.pdf
State,https://www.wcb.ny.gov/content/main/hcpp/MedFeeSchedules/DME/dme-fee-schedule.pdf
State,https://info.nystateofhealth.ny.gov/sites/default/files/NYSOH%20Health%20Equity%20Portfolio.pdf
State,https://www.health.ny.gov/health_care/medicaid/ebbrac/meetings/2024/docs/2024-11-21_canvas_rpt.pdf
State,https://www.wcb.ny.gov/content/main/hcpp/MedFeeSchedules/4-21-09decisionDMEFeeSch.pdf
State,https://www.health.ny.gov/health_care/medicaid/program/medicaid_health_homes/special_populations/docs/health_home_plus_for_hiv.pdf
State,https://www.health.ny.gov/health_care/medicaid/ebbrac/meetings/2024/docs/policy_brief_rpt.pdf
State,https://www.health.ny.gov/diseases/rare_disease/docs/workgroup_report.pdf
State,https://www.health.ny.gov/diseases/aids/providers/standards/docs/retention_adherence.pdf
State,https://www.health.ny.gov/diseases/aids/providers/standards/docs/contractor_review_guidance.pdf
State,https://www.health.ny.gov/diseases/aids/ending_the_epidemic/docs/key_resources/overall_key_resources/ending_the_epidemic/brief_endingtheepidemic.pdf
State,https://apps.wcb.ny.gov/content/main/hcpp/MedicalTreatmentGuidelines/Non-AcutePainMTG2014.pdf
State,https://health.ny.gov/publications/15499.pdf
State,https://health.ny.gov/facilities/public_health_and_health_planning_council/meetings/2017-08-03/docs/codes_meeting.pdf
State,https://aem-prod.ok.gov/content/dam/ok/en/omes/documents/ITStrategicPlan2024-2026.pdf
State,https://aem-prod.ok.gov/content/dam/ok/en/health/health2/aem-documents/health-promotion/center-for-chronic-disease-prevention---health-promotion/FinalTobaccoPlan2023.pdf
State,https://aem-prod.ok.gov/content/dam/ok/en/health/health2/aem-documents/prevention-and-preparedness/immunizations/VFCManual.pdf
State,https://aem-prod.ok.gov/content/dam/ok/en/health/health2/documents/breast-and-cervical-cancer-annual-report-2017.pdf
State,https://aem-prod.ok.gov/content/dam/ok/en/okhca/documents/a0401/25165.pdf
State,https://aem-prod.ok.gov/content/dam/ok/en/omma/forms/Laboratory%20Inspection%20Form.pdf
State,https://aem-prod.ok.gov/content/dam/ok/en/health/health2/aem-documents/health-promotion/center-for-chronic-disease-prevention---health-promotion/NEWTobaccoEducatorResourceGuide1023.pdf
State,https://www.deq.ok.gov/wp-content/uploads/land-division/OCERA-Governors-Report-CY-2023.pdf
State,https://aem-prod.ok.gov/content/dam/ok/en/health/health2/aem-documents/health-promotion/center-for-chronic-disease-prevention---health-promotion/tobacco-use-reduction-state-plan-2022.pdf
State,https://health.ri.gov/sites/g/files/xkgbur1006/files/publications/protocols/StatewideEmergencyMedicalServices-2024.pdf
State,https://planning.ri.gov/sites/g/files/xkgbur826/files/documents/comp/Active-Design-Guidelines.pdf
State,https://etss.ri.gov/sites/g/files/xkgbur466/files/2025-02/Enterprise-Technology-Strategy-and-Services-Annual-Report-2024.pdf
State,https://eohhs.ri.gov/sites/g/files/xkgbur226/files/2022-07/CCBHC%20Readiness%20Assessment%20Tool.pdf
State,https://health.ri.gov/sites/g/files/xkgbur1006/files/publications/periodicals/RIMJAntimicrobialStewardship.pdf
State,https://dbr.ri.gov/sites/g/files/xkgbur696/files/2025-05/CL_AppraisersApprovedCE_5.16.25.pdf
State,https://etss.ri.gov/sites/g/files/xkgbur466/files/2024-02/Enterprise-Technology-Strategy-and-Services-Annual-Report-2023.pdf
